# widthSeld, typeSel, A0_8, A1_8, A2_8, A3_8, B0_8, B1_8, B2_8, B3_8, C0_8, A0_16, A1_16, A2_16, A3_16, B0_16, B1_16, B2_16, B3_16, C0_16, A0_32, A1_32, A2_32, A3_32, B0_32, B1_32, B2_32, B3_32, C0_32  
2 1 0B 7B 1B FF 62 7B 12 00 8E 3B96 EA96 6A4B 6831 7FDB 50EB F5F7 CE18 FCFD DEBB7018 321EC8AD 54A6B563 D00E8CFD 93AEE2D2 7705E490 F59009BA F4275B81 CB9C519E
0 1 E2 DC 78 07 75 FF 0D B8 95 0BDB E91E C224 D7D1 E15B F94C 28EF 116B F67E 665524B1 1C63E379 11A9267B 80FFCC38 628E42F2 5E7C167A 608F889B 7CB700A3 E61C16EB
2 0 F8 DE 78 3E 2A 9F 60 B8 D2 E06C A1E8 926B 18A1 B55B 4D51 08B5 E47D 1D78 E6144188 1B7CA589 2B2734ED 7088339F 580CC733 65441020 8EFF6DA4 363CCD7E F0CD74A7
2 0 04 38 F2 38 98 99 AE 1F 9F 7CBA 1C8A 72BF 2E06 7C05 D828 85F6 DA33 E835 779E167C 4FDC5F24 E33EEF70 3BD156E4 6B2D0F88 AE60F843 4FE1CDE7 CCAB7937 905456FC
2 0 06 03 D6 D6 FD F6 AD C8 BF 8FAD DE43 843C 8E19 5719 79D5 B73F FEF6 526C 44004F25 A9FA7EAF 01F119E8 30B2DF54 49B85CE9 309ED808 2A2AD25C 2A3EC16A 67A799CA
1 1 4D 36 16 87 41 02 2D 62 D6 FE98 BB94 FE23 D33F 0AB7 9378 4EDC A84A E11A DBD2AB4A 2387677E D9D7E0F0 EC1D9DEE 0A65A37E 3BAE0DEE 73C0237A 75D12C97 8346A052
0 1 E5 5F CE 3B 3A 71 33 56 2C 2DFF 788D 80F7 898E F434 21D1 1B06 F7B2 2FF7 0BCFE8A5 F06DA833 53DB9D12 39D137F8 0E6B1956 472776DD 7473993B CD4A277F 9F4CCE02
0 0 79 9E 6A F0 0D ED AD B5 21 BB23 A900 C374 B60E 9D5C 2270 B6E3 936F 4EA6 8ECADDE1 B647F567 4CFD3C3C 1E7DA806 AFCE7723 2BA42237 3AD67EDB F4722F72 38B2F7A0
1 1 69 87 AB B2 37 5A BF B9 22 4A2B A7FE 3BA7 FF55 3159 4341 219E F76C DB65 95610CD6 A30D20A7 EA4FA125 2BA83D64 13D8B3D4 A2BE89DB 31A3EE51 54BDE659 F4ED4170
1 0 91 FD A3 0A 2F 4C 19 B6 A8 B0C8 70CB 2B04 4A9D 28DE EA5A 0850 E3AB BB03 B481CA6D 3AAE2C3D 4B6B48AC 330E6A14 7588FC85 4EF365DA 0E4C5B03 15354B47 C21D70B9
2 0 9B E4 7B 4A 12 02 E0 6A DB 5B45 C1E3 80FD CF3F 1C54 0754 6C8A 3767 A19E EAACE923 9FDCC6D1 F52F1E72 86B041E6 FC8C0125 84330198 E3EDE90B EC1FF89B 0A043F8A
0 1 68 E6 CE 12 2A 0C 54 71 FA 6F2D D0EF FA3A DEFB 7DF3 56DF CF02 E481 13CB 1B09019D F9814418 D9080B48 7CEC1076 72283F6C E6430E05 443E8179 CA00D9E0 55D2E6AA
2 1 7C ED 57 BC A6 36 0A 9C 5B F8A4 E837 68F3 78E0 94A9 B4D4 3C4A 7FC3 F40E F7B49703 B63AA172 53E7917B 7401DB19 64497B1D 2F9FFBB6 FCCE389C 9EDC4103 17AF848E
2 1 94 F3 13 4C 37 1D CB 7E 0B 7E51 684C C940 2976 BE24 8047 51D9 B1BC 915B 221EAB7D 48070E1A 7445A004 F34A2BF5 BEEF5C4F 1F2B1E54 E24F4889 704345ED E3751E35
1 1 F2 06 0F D3 7A E2 A3 C0 C2 FF5E E268 98B1 7155 376F 624F 892A A398 2C81 3F44CBC6 EB3F3D57 6797020F 2F2FC0A2 9419DC56 E6DAB68D 50BDA5A5 DE77BF70 ADAE8663
2 1 4E 30 12 31 41 3B 5A 8D 20 D8FC BEBF C26E D62C 5927 175D 0AB4 42D3 287B 6CDEE873 93618B1D 240D0373 7CAC763B B3219D98 8B6F4BA8 06911BC7 EEC67359 D088C536
1 1 D4 34 14 D7 32 96 FD 9F 9A CA3D 9C1F 6F4E F7D0 7473 CBE2 5946 59B2 FD0E 44EAD60B 62155284 6BF51340 E940E44B 462BA3C9 7DBA8475 E708BD36 D070F2AB 94193767
0 0 67 9C 1E 01 83 3C A9 77 67 3256 D01C AADA 3F5A B472 9F14 81A5 1AAC B88C 03CDBC9E 300CCA93 33E440FA 10FAD254 CF8DB9DA 213E58A9 8CE7298A FDB88CFE CA88A00D
1 1 A8 EA 83 87 37 A1 29 C4 A5 18F1 5E8B 2FF6 9877 6AA5 1D51 8AE0 2A5F 3034 BE8D236F 16D8F1C6 8261B990 D6AAE169 1BA613C1 09641C52 E8BD0D2F A8F2BA81 A7B19F9A
0 1 9B F3 51 41 7D 2E A4 56 AF 1CCA 182B 427D E9C0 E9C3 136C 1E63 6E25 1490 2F17D10B DAB4042B BE8B9828 9E5C4EC1 94CA140E EF3DC32E 98348B12 7E3CD6FB 4B270F3A
0 0 3A 3B E0 16 B3 5E 8D BC 9A 4349 12F8 E253 65A0 EF52 AEBF 133A 2389 134D 693A8D85 5875588A 45D45E5F 7678E63B 4392C3BB 1711D1CE C18C8F38 EA3B7A7E 888946F7
0 0 93 78 71 6B 36 53 E1 E4 E4 670D A9FA 29C7 959C 503A E02F 56BC 7338 1662 BB6AD5CE 865E83BD 14D7C594 9E2E74C4 1F5DF4EC EDE32926 F3B2F829 ADB7589B C33F18B1
1 0 1C 53 83 AA 7A 34 DB 92 92 56F3 0223 AE20 79B5 3156 EBA6 C1AE 7749 C5BF 524F278F 6BFD81FD C1E970A3 86EB774D 566F7A0C E11E1A1A 017E81F1 7409BFCC FCC33323
2 1 1E 89 42 ED 45 08 D7 62 A8 3FBA EB40 2491 0AEE 9EF3 50E8 2005 36D1 7A55 EED0550E 562B8850 DBA24D68 51A52F98 62FF0DE4 7D3FBBCD CF3053A1 2BD8372A 78FCA883
2 0 7D 40 76 40 7A DE 8A 0D 93 B033 3B83 0FD3 3CCF 9CB4 D2FD 9193 7F9E F92C 55499425 71B31886 1DAF48B3 E42629B2 B790AD9F FFF4FEE1 41CEBAA5 D9125FCB 31F184C2
1 0 56 83 6D 29 72 EC FE 74 80 9838 AAA6 3A22 E35C 6239 0695 5A2A 8895 0174 F83C8583 064DD47A 23E829FE 2C4E4619 DAA905AD 56E00FBE 385640C8 07D45617 9E14B6F2
2 0 31 D3 65 4E 33 B6 13 34 91 24E7 6D17 8082 8D74 D2CF 670B BE1F 7154 687C A9FECC56 5C1144DF 10AD0A13 4129E7BA 45EB1A20 5723C6AD 8F8A33AC 4256FF86 426EB8C3
1 0 2E 65 BF 29 B6 EB FA 9E 69 A851 B327 3764 D540 3953 9D1B FDE3 A6B7 C59F 0652D1D1 51F8F6E1 F5196FD6 C0821478 2A801984 B60F7778 B2803609 B159F922 1D1F469D
0 1 68 55 71 FA 7D 12 15 4B 08 5BB4 5240 A986 1228 30E1 3324 BEB1 C200 47D4 D57AF5FA 20F3E349 BE99A0E5 1D2338BE B21EDDC7 5D6D0DB0 3816AED4 5E675523 D3920E74
1 0 BD 28 43 9C DD 1F 2A 51 ED A567 3BBB DD88 E89F ABBF B3CF 0C31 A1B4 A4A6 2843B5B6 2FAED251 B738AD9A E043C51F 9F0442CD C63AF4FB 0E8071F6 1D18A12E 68E68D37
2 1 08 4B 3B E3 76 32 C5 3E 4B 069E 6A97 5EEF 6AFB 5E5A 26F1 EC33 FB9C 1A9C BCDF462E BE925C15 B1FF6A51 9C1A5929 113EB050 5953F207 5DF7596E E832B6C1 C0D90700
2 0 C6 54 B8 40 E3 45 F4 C7 D2 96CF 1E2E 5D86 061A 6BFC 79D6 37BA 1C61 8702 9FAA2F66 5C31D3F1 3D9F1697 7EEA35BE 7B2AD911 1A93A093 2441791F B8BD2885 4D4DF27A
1 0 E8 59 3A FC 6F B3 20 7F E2 7EF0 BC10 CAEF CEE5 9012 4DEF 071B 3FBE E924 35FDB50A 9FE90613 CE045153 B940432E 12775B75 031F9D6E 14647694 AA16755F 09E22B35
0 1 46 FF 44 45 6F ED 26 EC 75 FBD8 8DFA 3C62 A55E B576 FA3A D879 7BF6 419D 812F0818 1E5CACF6 BFF38FD3 BB7B20FD CBDCD181 9D1E09FD 4925C895 0F01C3F3 EE7E16F4
0 0 36 3E 48 57 88 09 91 E5 EC 3B42 D02D 2B73 1C8B 7D40 9DBA DABB 69F0 CE6B 36A009B9 045034CC FB140078 A32F1A7F BDCDFD87 9E3B1A7B 850D41FC 8A993885 37357373
2 0 6B 19 75 AC 74 B5 54 99 98 C02F 5553 5DE2 1C20 326D 4BEB 261B 9E58 1866 9B73F671 0B803EDC 53726D11 11E8BDD8 B8B86D39 AA6C8ED2 5491FFD3 C79A8633 C3ECD879
2 0 7A A9 90 88 00 2D D9 6B 8C 5AF6 DB8B F5DA E587 3C86 C98C FF49 DE69 4DB8 E7CF0F7E A0633313 5128F96A 4AFD2D73 FB4A658B CB7A0857 CEF4BB02 07776910 C97E9F8A
1 0 B4 1B 52 98 57 7B 13 A3 55 CF25 F4B5 FC05 5D51 E93D E21E E342 1FBF F0B9 F8CBB100 B3911AFF 7C27229F C5AE85A0 75BC62F8 B251E1FA AB0C7A48 AAE2D239 E9779A33
0 1 CD D1 F6 A3 60 C7 21 F2 10 F3E9 85C3 C167 9F08 9A6D DB12 2716 8414 9C4D 2B2689B6 EC51826F C97E4D55 1467126D 7B68F3B4 1F7FDDF5 39881297 DF6B67B0 5C78F121
1 1 99 46 98 6C EA B5 91 CB 16 14A2 64E5 D972 666B FF6D 8934 30B5 5620 D565 634213CA 60E90896 806950C5 0DBB9805 90149E2E D168E261 738C3F3E E3429C17 5C4B41C8
1 1 50 FE E9 36 2C 3B 29 1C 9F 0954 7E00 6F4C 5235 7063 AA53 C1A9 D6E1 4935 E968DCE1 71488DCF 3CA59E79 02F76CC2 994B3C18 12786205 69138AEF 6F4ADB55 60039B54
1 0 31 22 9E 14 50 B4 5E 05 3F 87AA F18E DE2E 78DE 497C 682C 8E6C 6D73 BADB C40CBD69 2EE6113C F15A34A7 CB07AFCF D04321FA 2EB4A158 19A309F4 ACE1B3BB E7FD80C0
0 0 99 B4 25 D1 72 C2 A9 95 42 F9D2 8CEC B40B 05D7 4CB9 BDFF EC47 5DC5 0A99 E95A21F8 ECD16E67 D711C374 4B3F7CA7 2F8F7CE9 19C4B399 D79275C6 6351C2FC 5E336A96
2 1 E2 EF 19 A4 DE 4C 30 FC 74 B813 F0B8 18F5 CE44 1735 2F71 BF41 3852 782F E4456852 D3620CD8 903A6571 9C0FC3F1 AF9CBBA8 CA135A03 BA5FE1E3 04022F0A C11FF0B0
0 1 20 9F 9D ED 05 D6 88 DC 36 5297 58B0 4970 D98B D98F 2D03 0199 2C6B 5ABA 7550F783 853F81DC 2A8E613C F3699C7F 9420E939 F16DC44D 559F6075 E15AEECC E3BEA533
2 0 A4 2C AD C6 16 21 13 A1 25 9205 3CF8 8232 63A7 AF2A B91A C2A1 25FA 9C58 47496D3E 71B938C7 D819FD3D D9B2D06F E994D46D 5C7525AD 9B696CC5 E7E8B68B 5228A6A6
1 1 E3 B1 B2 49 D0 BA F4 E3 4F FEAA 9CA0 3D9F 5CBC C34D FF88 F7CC 6868 7D93 DC8B1042 7473EEDB 77429FFC 6D0B33A8 B339E969 3BF3F35A FA0AFD0E 8E4C8C8F D5C4CBBF
2 0 47 B5 13 E1 3C 9D 3C 56 39 CFAF 71C4 CA0F B6E8 38B1 B579 35F1 3AF3 12F7 78D83BB6 751D300B C9E2E1BD A4402D65 E0427666 BBA4A0DD 0162CDFB A66C42C8 54825322
0 0 9D AA BF 7D BC EC 5E 12 56 197F 6232 1984 24B1 88E0 D35F 0F84 65C0 9F9C 9089E084 F23CD03E 0A5042BB F7D34557 5307EE25 E710BD87 4C47675C 5CBEEEB1 3498308C
1 0 81 B2 B5 86 44 EB 04 34 53 62E0 FBB2 9181 63C8 9453 625F 7894 8B37 0DA4 8C4E1E97 423FD46C BA6185C9 EFA35AC7 5FABEA37 3F954058 25F1FFAE EC274B64 3FE9A7E4
2 1 E1 AB EA BC 23 14 E8 56 A9 BF5B B140 DB96 B2F6 2023 E34A 276C A652 2352 6E5B2FB9 534B0907 C337E91D DE87F768 6E13FE15 5CB63A10 76AD3002 ABD331E9 003892D3
0 1 C7 2C E2 FB 77 81 AA F1 F8 B591 4331 56BD F82A DCC0 3AC6 B1EF 4AA2 D7F6 D0DC10DB 204FF9DA 50873A2E E69A8933 DCF0942B B2CD4887 304D4D2A 75E8F974 20548AEC
0 0 F0 B4 27 E9 56 76 87 01 B0 ACEF D2DF CD5F AF0F C25C B3C9 05EE 8DD6 8D3C 645BFB98 F8C440C5 6F1C80F7 33D032B2 51D0EE56 29F8C65A 1D634FF5 D7EEC193 0E85FE66
0 0 B9 0B 07 B6 C8 D6 F1 D2 2F F54E 1467 95D4 E886 1EBF 0D9A C296 AA68 A748 B991F6CD 26C34A74 1BC6CA4D 4B1D420E 4A672456 477ECB1E 8AFA4523 7D14EF5B 059D97D8
2 0 64 4B 66 C8 40 F6 0E 62 2F BED3 9844 0348 1FE2 7507 A23C DEAE EEFD F94B A5C1F87C B5354605 6D38A959 5A8B4FE9 AA1A1CA4 08A5C6AE 51F325FD F4ECB4EA AC996F6C
1 0 FF 0A 70 3B DE CE 62 DE 0C EBAA 0AA8 F6D8 3129 E480 F9EB 809D AABC A2B1 67238505 32FF7B9A F3AE2445 B8CE6FBA 1C403337 EC26FB90 3CF11D3B 4D4B169A 87A6D8DA
1 0 7F D2 B4 D5 98 02 D0 55 5A 9061 0191 2911 EE24 4B93 83D1 D784 FBC5 D586 C5546872 19CD7C89 71C27F38 4495044F 5BD20587 60568781 EC09231C 30077856 C47DDC83
1 0 B4 A3 35 27 DD 18 27 1D C4 2307 4BF0 9DE7 C097 80C3 03EF D316 7149 518B 4F4B8AAD C5138FC7 76B64651 B8654456 9EA40B89 CB6B2875 046116D0 1938B05A 4ED35803
2 1 E3 E5 4C 7A A4 92 EC 1C DC 2352 B080 6A42 D9E4 3E79 6295 DAB5 08DF C410 74258DED E79A7865 D7031663 8E75DE87 90056634 42C119B5 6F0CF6BF 7DA6A74A 26078759
2 0 84 8A 85 FA 81 90 85 56 E1 F803 FA3A C57B 234C B6CE 5D34 6E57 C0A3 AD7A C78CDA55 6B853BB7 ED222DE8 32ECEC1E DF028AE0 69B8203E 63C0AACD 422741C3 CDE1229B
0 1 BA C1 A2 89 73 0E 15 74 41 5766 BF45 F68C E187 BB2A 7E0D 395F DAAF F26A 8C3ED386 76EA1E38 65651E86 F4AE8DE6 83ECDE76 C72E8C18 6E5C57D3 3E4E86BE A6953163
0 0 8B 47 25 57 CC B6 20 9D 0F 108B 3725 40B5 2F22 9D48 E1F8 840D 66F6 8895 AB781122 A35D430A 504BECC0 4EADD352 68A1545E C45F59EA 8CDE2B7F 02898B63 DBEC5CCB
0 1 5B 9D 03 10 A7 7C 27 71 A5 4A55 7573 E705 AA2A 9FAF C3B3 2926 8470 BFDA 4C454080 0AF10A9B DB3F59D9 BEF12539 87ADF886 F1497628 850ABE02 682BE15E B310A102
0 1 D3 4B 8B E3 EC CA F8 52 BE 4105 2A43 E4EC 4BF0 C32C 52FD 9B58 C091 3363 237346FE E9067B04 FCEBF015 A2D14310 6DC230CE AB12080D 2A36D3A0 167DA1B3 4B6BD3BA
0 0 2D A9 31 D8 7A FA 03 E5 C6 7965 68D5 CB89 D5D5 600E 717B 2E15 65B4 7B47 DFB8B7D7 CD3FDD2A C061FA71 A24471BC 7334087F 905F6CCC 0D3D56BF 12E88078 751EBF1F
0 0 3E C7 B1 3D 43 00 D9 4E A7 8068 8373 D53D B77E 9A23 AD26 FAAC 1EF7 8821 C2106FEE 9284A507 65983461 7E1F1330 87331C69 55363C53 9BC86FF1 B6788975 E4C9E589
1 0 1D D1 CE 0B C9 1E F8 6F D8 5E0B 418F 3104 3AB3 060F 65FF 687D AC8F 7A26 699DDC55 AFBBA5AB CAAB8313 01D17E79 BB0AE9E8 D93B90B8 DF7BA1E2 3C7F4BB7 CB66C1EE
0 0 1F 27 38 A7 08 D4 0F 88 C3 CF17 03C6 D9E6 F9ED 237D A24A ED93 4D8C CA99 7CD3E667 F80A69FC D0C946A0 48AD1241 D231ACEE 698EAA98 AF42E34C 4F61AD22 63CE5151
1 0 6D 6C 5F 1A 67 A4 64 B7 76 0B7D E731 8E56 5CDE 9C10 BD95 A4EE A43F 33ED D4025160 D0E02803 6D0D3A3B F9BC764C FC653A94 DCD0B718 69907B3B C4A293C1 4088BC4F
0 0 D8 36 98 53 C9 A6 54 8A 87 AC59 5BB0 8D51 2A15 A6C2 285A DCB2 EB33 FFFD A087859E 71F61CB9 9E5AE764 B638AFEE 1BAE4421 1F89FA15 DCBD73A4 031654FD 196A34D4
2 0 90 B8 36 6F 5E 60 09 4B 73 3E85 F091 0B69 032A 82E6 8730 0A24 0FBD 93B3 B276E398 78243025 2472B8BC BDF6A117 290AE293 053A53EC 403B199B 64A133C3 078793DB
2 1 8E 3C B8 A8 7B 37 7B A9 EC BF8B F8A3 B747 CABC 2709 DE60 E60E 6A81 16B5 1B2850A7 2499F644 A9D3226C B6BDF64D 97C55E62 5820B08F 54783A60 229735B9 FCD9E404
0 0 9F 55 A4 69 58 6D 48 9A 1B A588 C25C 0B24 0902 81EC CB33 25B3 DA33 2203 DE403941 29C1EF72 230AF390 67C6234E A4D31880 2009847D 028D212D B3C2FAD3 ADD32BFB
1 0 06 D4 7C 92 20 12 63 2D 86 1577 0A21 AAA1 DB38 026E CEE2 C8A0 6271 7899 A1A2BF07 D9DE4610 08EF19ED 3131DD07 2E9513B8 B510181B 11BE1BCA 959A8286 61D73CDE
1 1 2E B4 F6 22 45 D0 18 58 08 AC6C AB71 BEFF E264 EF14 6F36 1DC0 3DA2 C08E 6EE06F61 4FB5967A EBE9B99E 4867ADC2 D3BCAF15 510F2038 EA9892A2 E00C5C72 C6D21942
0 0 78 15 B7 EE 33 31 B6 2D A5 64DB A422 B34D D751 D528 9B8F 47AF E2CD 29F5 65228D3C B5D87862 626C7AAF 8FAC9169 12011536 74F5DCEA 31A06AD3 FD46442A 98735BCB
1 0 35 79 AB 40 2C AE F4 14 B7 C319 F68B 9F9B B5C2 660C 24E4 6027 F5CE 5DEA FD262DBF FDF045FA 7529F478 4256E520 01E4DE54 299E1EFF B03D11C1 9A37CC7E 83890C50
1 1 97 A8 80 24 7A 14 0E 0F 57 7E94 6FC3 5740 727D 7202 2038 E9B5 A7C8 1308 58A10A1C AE33C3E3 12183822 BD390D9C D52E26AA 3EBB62C0 5DE2E5A3 6D2FB967 8D356462
1 1 1B 75 3C AC F1 B6 01 0C A1 59BB A1E4 EC0F 1F39 2D26 F381 5A12 97EE 3A4B 2D511BBC 36139932 732992C9 2676A33D 3678525C ADE18DBE 584CB046 5CE87F42 96D71DED
2 0 A6 D7 8F AF B8 A4 B3 CE AB EFDA 6B85 1611 CE69 A6C7 24BF ABB1 A19A 91A6 D2FA0D7F C67BD423 26449FFA 3CADEBB4 1FC6CA9B F4764289 99557A54 AE6EE839 D580F7E6
1 0 02 01 9F 66 40 C7 64 12 63 E6DB 9446 6F05 D84D 1931 24C5 D1D9 07A7 9D6E 20E1AD5D 37BDCB2C E29AB6CF D27D9AE5 F92DAEFA 8B8000BB F211819A 889EC219 F5F18576
1 0 76 BD F5 5B 44 1E B4 2E 8B D6AC 1ADE 26BC 3202 9D3F 2BBF 4E09 D70E F141 E36327F7 75A9587E 9FD3AAB6 AB483532 EB15DC80 F0E16A2F A8B55BD5 1CB38F41 7AEA60F4
0 1 3A 69 52 16 A8 72 9C 56 E3 D20D ED8A 54A4 8E07 5089 C38B 8AE5 0BC9 B919 E14D1354 36C93B39 9A0D6F70 91A5E7BE 3D9AF471 51BE39D2 8E38EAC7 B8E1AFA8 302F02CE
1 0 B3 ED 9C 65 61 D1 B2 B4 E9 3B85 C356 1CB4 DA21 B927 D47F FD6E 4A3A 298A 5831D49E A1200BC1 460FEF95 B383DF69 EB559FD2 8C5703C5 B914EEA1 174A2E12 C840DC02
0 1 9B 29 FE 63 9E B9 F1 E8 81 FB0F 3BDC 6813 ACF5 75EA CAF0 A258 A8B7 7371 3DEA674A 1F71AE3E 0F07861B 51ACEE32 29FCB390 5C85D73C 93ACF62A A04BAD56 F35FA3C2
1 0 DC 56 34 58 38 30 B2 38 F0 2AA0 2206 5AC8 A8EA 33C2 A943 88C1 6414 7D2D B9D3F542 3B45E6B0 FE6D5325 81D8D7B5 D9F1BDCF 0CF02C76 1B0F0D30 74FCE9BB 9E3E0AEC
2 0 F2 A3 58 DB 47 5D FB D3 67 48C4 68B9 04FD 3168 6D5C 045E 6965 1C5E 8BF9 D83D4DBE 1AEC4400 D6F3B4B5 2EDDA27D A06702B2 9C2D6C18 1D8E98F0 F6CF870D 091FB194
0 1 D7 A3 92 AB 53 B2 90 F0 11 B138 B28E C9CF 5C30 D77D 93A4 0187 77B9 A67C 1DF0D675 ABABCE62 04862CFE 82D81A5A FBDD6FFE E781BFF2 F011D66F 0FF74CCB 86F27BF1
0 0 DC 38 83 7B 1E C4 E2 38 2F 44CD FF57 D065 27E9 16D1 D2B2 6BE2 E443 0EFE 4433A070 BAB4E485 013838B7 2C78EFA6 322921ED 98466937 EBB3D603 35F944DD FED0BCCE
1 1 B5 EB 58 63 2B 09 F4 CB 6E E7DB 5927 D7AF 74AF 5B32 88EE F166 A7E8 EA02 DEE47E21 9A0311B3 7CD957B0 C02CA36C E7C810C0 076BADD7 299B0801 BDFFD93A 0AA7E537
2 0 72 13 B9 F2 4F 53 A2 FF E7 27D5 CD36 FB60 01E7 711F 9740 61BF 6F63 BE5B 63610D5E 280A93B4 7A4FE60F 56831F1F BCFC06C7 43237515 6A206FA7 2D0356F5 E8AF2618
2 1 7E 58 7A 3E 3A 8A CA CD D1 F4F8 8E31 627B E7FF 9C4B B82D EF61 7082 9437 578FDD09 00FB3D0B 86F0AC8D D0EE5F38 6AE6C6C3 88D897C6 1B3249E0 464027A3 9DBFC688
1 0 DF B9 10 76 5F 88 9A B3 82 5EFF 8545 3819 219D 00FD BEE8 DD16 B1B8 C982 510D26EB C7A001C8 920B8785 43D0EB52 B5F4A242 3E513CA9 51BD3338 8ACB9F81 2B7E74DC
2 0 A8 97 A9 82 8D D5 B9 BD F1 69F4 D78F D655 8C17 8465 8BE0 414D D129 7B8D BAABF0E6 F32509D6 EA28688C 89EAF600 C3D3CA73 7C254F5D F660177F 9FADED27 90CFE06C
0 0 2D EB 82 96 B6 C7 2F 9D 55 1D90 1D1A 1927 FC0A C7B0 FA9B AB89 DA1F 6D3E 1398FCAC 6BA0FEA3 D266BB18 23278C10 0B29B732 A40C1458 C72144CF BBBE0873 7BD1CE9B
0 1 03 ED 56 11 A9 44 66 E6 A7 FA1A 6BF9 48DA F8E8 CB03 41D2 0DDA 3211 9680 B2DF7420 E829A1E3 674CC54A 999C66DA C985B064 B48D0431 374D2EE7 85642042 0C60C5BF
2 1 4E B1 5D BF 32 91 FD D3 89 0D6A EB5A E767 D4B9 3B58 497F 8CDB A10E 09EE F2F34AC5 B8054A15 8725CA7F F459A347 13EACD71 A359B892 0F699AE6 46AB0DCC B2FF0D41
1 1 CF 8D B1 07 38 BB 61 E1 9F BC10 7599 3E35 66B2 28F0 56D3 C517 5714 45D0 57C5EE36 B63E0D17 6BE14699 014CF88B 64E10269 7F19658F A5483890 0D6DDA45 5A22F8C1
1 1 17 69 61 DB 2B 0B 6D F6 E1 9905 E713 B83F 7DEB 75EA 19BE 6D40 F8CA 2FD2 B0690B27 38276D1B C6E82202 51ABEDF9 845E22FB FC42AB58 2B6BE11F 9B3BD95A 741A1484
2 1 79 84 72 53 A4 EB 74 AA DE 444C 82A5 78E8 ACEC EB9F 1599 FB8D 4C10 460A BA6E649D 5DCBAB5C 59A2F162 BCAF65D2 90A8B13F 3F60344B 6D399353 4187B3D6 9F264D01
0 1 8A A7 56 24 E5 39 D7 FC 10 8D52 88F7 67F2 7035 5DE8 D61C 0435 E7E1 4F50 6AB3350D 3446EEEF 97FD0D8C 7D1D021E CF42B2B8 952A7392 75F65EB4 696222B1 D1669D90
2 0 ED 52 80 5E 8B CE DD 02 F4 8066 2653 67AA D1C7 D566 FE7F 0182 36C4 7F2B 47785151 018D7A32 390155A5 75FC9387 66CDD6B0 1FE46B6D A8A471E0 E3993DF5 0ED07508
2 1 35 FF D3 0E 6D 39 B3 13 9D 984F 2963 7439 C339 86BB 0404 0ADA 937D 83AE DC778E7A 87AC44E2 5E46FEED 2E663398 C0F14238 1E9B6CBF ABBF2356 B8DE4473 DAFD82CF
1 0 3A BE 2C 5D 09 70 11 E3 39 6C62 4757 2479 1082 CE4C 61B8 1B8C 8169 475C 1DDC3152 252B1765 EE15FDEB 8BA76598 75937EF0 0B866E1C 35778BCC 4D79287A 06DE87F0
2 0 5C C8 08 3E FF 74 53 D3 54 6754 9293 1259 310E C555 B9FA 2179 FD44 2CDE F7E30DDD AF0832DD 994F042F 87E9BC09 41F96FAE D9F97EC5 09B54526 3F8001B8 8B2C93B3
2 0 7B 70 3B 22 D9 5C 2B 02 CD 6F56 ECDA 14D6 83C4 BD0D 4737 F313 F350 8F64 64192FDA 67EB17DB DAEB8901 038DED23 1C664CCA EB0A1D5A CB66221A B1EF39C0 06A01C4D
0 0 DC AB E1 66 7B 4F 46 5C C1 1A1A 429B A759 30F2 927B F9DD 8EE0 236D 37FE 9A46418B CA1B8908 6DCEEC86 7377E3A6 A4CF00B7 9CFC8B49 7242C18D 3A06FDF2 DEE03EE7
1 0 B3 2A 0C CD A5 79 E2 6E A8 EDFF 265F 57A7 D233 A962 CD71 3727 61A5 8F53 74B9ACC0 E6C23A90 71624231 18B7779A C4764477 780AF23A 02523668 AD7A8B58 C669623D
2 0 07 F8 C3 E2 2C 44 65 8C 3F 40ED 6273 0F8E 81E9 5AB4 DE2F 4410 E506 9AEB C775C6B0 F7C3BC14 BD56191E CD5F8E50 BD72EB9E ABBB6B20 D3D184B5 9367557B 11368054
0 0 EC 77 F1 CA 0E 68 8D 97 8D 9B8F 3802 2FD7 CAF5 5CE9 09DE 69EC BFF5 33EF E4DE6683 878191FE 71DBF140 31E53F0C 2BB3431F FDAA796F B44549BF B854F797 B27F99A2
2 1 8C 6C 32 13 CC A9 15 7E 7B D1FC 5281 2213 7C47 3BA0 B085 39BE C690 AF74 2B069559 220E6733 ED1DEE83 4B7C3B34 0F647866 9A33EB81 EF53A875 CA27D48F 2BD17316
1 0 FC 44 5A EC 83 41 07 2F B4 2250 0239 8EBA B41C D86F BA1D 5EA9 2066 BF60 1A398FAE 888C40F1 6A4B91E6 A32B2097 0C858D9D E1249776 27420B44 189826ED 15D2B27F
2 0 BB 92 A5 5C 49 5F 10 8D 94 D638 5604 0B1A 5F7D 2EF1 AC0C 8E67 F413 EB34 4CEE9346 FA96DDCC B682902D 0093BBD4 5AF9DA46 A7CD4F7D A562BCC9 897A509C 932ABE98
1 0 23 E9 93 A0 F6 49 6E 20 81 7F43 A749 59FD 2368 C913 452F FE02 FA1F D6EA 7C7C25AA F0DAA098 CF5817FD FCB5BE7D 3856277C C806C81B DE1C0223 4585E2A5 E2B1D74B
1 1 4C 90 3B AA 4D E1 4E 3F 10 1877 4264 29AF CFF3 703B 2CB8 6B4F 8339 16AA 58EACF67 8ACE753E 07B7CAC6 52012535 21B676C0 06EB4EF1 1049153B DD75CCE7 83589523
