a0 a1 a2 a3 b0 b1 b2 b3 c0 sim_hex sim_val golden_val abs_error
C01C 4790 BE6B C856 4512 3851 456C 4551 B46E D3AD -61.406250 -61.416977 0.010727
482D 2C08 C8C8 4758 46C8 48B3 36AC C803 C3E1 C8D2 -9.640625 -9.623035 0.017590
4831 41C3 4681 45D8 C559 4377 40FF C6E8 4438 D2BF -53.968750 -53.968403 0.000347
3D20 C8F7 C752 C00D 4497 BE6F C46F C50D 46DD 5477 71.437500 71.400009 0.037491
C49B BF8B C7EC B88B BCAA C3A7 C873 C17B 450D 559B 89.687500 89.684413 0.003087
C831 BDAF C30C C822 448D 480D C456 C7E2 C39F 4EBE 26.968750 26.963387 0.005363
48E2 C8F0 BF65 B83E 397C BD16 BCC6 4513 488E 4EF8 27.875000 27.875437 0.000437
359E 47DA C843 3DB6 43B1 400B C38C C006 C6F2 50F2 39.562500 39.567084 0.004584
47D5 C2F6 C36E 481A 47A9 485B 3D30 C54A 44AC CAEA -13.828125 -13.856216 0.028091
C802 C4BF 433A C69C C31E 3E36 45E6 C6DF C5CB 5522 82.125000 82.088310 0.036690
457A 48AD C5C5 48D9 BD9B C756 4875 C4B6 4259 D952 -170.250000 -170.207298 0.042702
4704 4429 3C1E 40EC 443D C467 2885 C531 2E72 BCE2 -1.220703 -1.218921 0.001782
BD95 C8BB C748 3DCA 4593 C8AB 4812 BFE0 BFDB 4C1C 16.437500 16.460758 0.023258
C3A6 C2C9 C4F4 4803 C89F 44AF 460C C2DE 4722 CFBB -30.921875 -30.912651 0.009224
C866 4756 468D C8DB BC7F 48E3 4207 3DE8 447E 55B8 91.500000 91.480507 0.019493
48A6 C8C1 C87A 3C21 29E5 C810 C72E 45C1 C7B3 5862 140.250000 140.199863 0.050137
C7E0 C88E 44AC 458F 435A 4499 487C C181 4669 D0BB -37.843750 -37.814507 0.029243
3C50 C2B6 C7F2 C57D 44FD C58C C505 473F BDA8 4DAD 22.703125 22.689438 0.013687
C8AE 4500 BD88 BDE6 4865 46F2 41AE 400C 478E D1DC -46.875000 -46.889633 0.014633
C860 C24C 3D91 3CB3 4830 420A 3C15 C836 4891 D521 -82.062500 -82.129161 0.066661
C706 4574 C541 C8A9 C85D 48DF C20C BF5A C658 5869 141.125000 141.086655 0.038345
426C 44B3 C4A9 4234 4259 466F AC10 457C C6EA 5259 50.781250 50.815708 0.034458
4420 C766 4817 41F8 C634 BB35 44D5 C858 3CE2 C419 -4.097656 -4.104343 0.006687
C500 3701 41BA C6BC C7FE C5F5 C4F1 BB83 44DF 504D 34.406250 34.399081 0.007169
48AA 442B B487 44B1 40B9 48F1 4859 45B8 3E19 5592 89.125000 89.110994 0.014006
4376 4658 473E C156 4878 4714 C20B C711 3813 54BC 75.750000 75.722992 0.027008
C3C8 344D 4713 40C2 BD7A AE88 C2EA 44A7 BE23 C8CF -9.617188 -9.623104 0.005916
474B 4612 473F C427 C733 3D42 4378 44BA C8F5 D1E0 -47.000000 -47.005280 0.005280
C837 4879 C196 4874 C727 4673 3CD1 4847 C76D 59BB 183.375000 183.383686 0.008686
44E9 48D5 3CD4 481E A778 455C BB50 4556 4829 566D 102.812500 102.805203 0.007297
489A C47D 3D1A 4112 C5CF 3846 C7EA 3817 4503 D375 -59.656250 -59.640516 0.015734
3D7A 4205 C0C4 C848 C819 C647 C7B0 4672 C54B D485 -72.312500 -72.276955 0.035545
C083 48D5 AD6A B4D4 3B48 424B C82B 471B 420E 4F7D 29.953125 29.943027 0.010098
489D C81C C67B 471E C78D C533 4553 C867 46A7 D757 -117.437500 -117.452377 0.014877
C8C5 C446 C6B7 C706 3C9E 4647 B518 4870 426B D5ED -94.812500 -94.823036 0.010536
C0C0 403D C57D C451 C83E BD33 C47F 47B1 44E3 4AE2 13.765625 13.759233 0.006392
4623 C6AD 3F70 3302 4883 41DB 4555 BD89 BFAC 5171 43.531250 43.522619 0.008631
C7EB 4595 40C6 41B5 C8DC 40DD 4848 C706 C47B 5567 86.437500 86.440575 0.003075
4652 44DF C7DC C881 C8E4 4845 48F8 BFA4 4761 D49C -73.750000 -73.743286 0.006714
C036 C1CF BEA6 433E 452D C2C2 4220 4201 C749 C132 -2.597656 -2.589111 0.008545
BDD1 C584 4119 3EB7 C45A BD0F C773 4161 C8DE C974 -10.906250 -10.903399 0.002851
446E BEE8 C734 C807 C4FB C512 45E6 3920 C49F D41A -65.625000 -65.576019 0.048981
420D BE60 C57F 2A7B 484A C547 462E 438F C7AE C71A -7.101562 -7.089543 0.012019
475D 48E8 B7BC 461F 4844 463F C840 470C C4DE 5934 166.500000 166.484070 0.015930
43AF C760 C59A C3A9 C5CA 4116 4276 3325 C88D D451 -69.062500 -69.047160 0.015340
39D1 40C2 47E0 4446 4165 C899 468D 48A5 45B7 54D2 77.125000 77.084737 0.040263
48A3 4449 4895 46DA 4406 C8F8 47EA C249 C0E8 5169 43.281250 43.267624 0.013626
C8FF 48E4 C847 3A4A 3A35 C4FE B800 C807 C527 D3FA -63.812500 -63.789616 0.022884
AE1A 3D8D 475A 4064 C1C9 BCFB 3789 C692 C878 CD57 -21.359375 -21.351265 0.008110
4287 C0B3 477C 3E25 C3B9 4675 C3DC 40BA C42E D338 -57.750000 -57.734238 0.015762
45A0 BFDA 4627 BA04 B8EE 48C6 4525 C8AE C812 482C 8.343750 8.342453 0.001297
4878 B96B C723 C786 C61F 48D1 3AC6 4695 B8EB D756 -117.375000 -117.407822 0.032822
C898 C2A2 C4BD 483A 3615 469F 4744 C807 4882 D76F -118.937500 -118.948883 0.011383
C409 48C0 C8FA C026 4400 428E C64C C1AA 48BA 55D0 93.000000 92.995102 0.004898
3DDF C3FC 476F 41F9 C688 48AB 48FA BA4E 4743 5002 32.062500 32.038515 0.023985
3DE7 4026 C678 C73F C780 C8E1 C8FA C414 BC59 53B1 61.531250 61.541107 0.009857
4866 BBB8 4491 44B2 48C7 3DFD 4677 446F 426C 5841 136.125000 136.156101 0.031101
C4EA C6A0 3D6F 4807 4855 B98D C8CF 3AA4 4410 D109 -40.281250 -40.294456 0.013206
3D2B C1BF BC0A C4F2 C56F C8AA 48B8 1A7B 4367 4AF8 13.937500 13.935840 0.001660
C7F6 C49B 4874 B86F 3D56 C8AD 43C8 C5E0 BE9E 544B 68.687500 68.701065 0.013565
4705 4779 483E C532 4247 3974 C63D 457B C42C D34E -58.437500 -58.446869 0.009369
C552 484D C658 B799 47DE C84F C52C C867 403F D4CD -76.812500 -76.864107 0.051607
3DFA C690 48DA C506 4658 BC41 C82D C8CE C8BC CE73 -25.796875 -25.775391 0.021484
C4FF 3F1D C4A7 4855 C52B 3ECA C8FE C7D0 C5A5 3FC0 1.937500 1.956163 0.018663
4657 439A C17A A075 456F C7A1 C8E2 C534 4553 50B2 37.562500 37.562872 0.000372
451F C5EA C8DE 43CC C837 45FE 46AE 41B9 C4D3 D84B -137.375000 -137.299484 0.075516
C682 470F C53B 4377 48CB 3ECE 44A5 C4E9 C8A2 D664 -102.250000 -102.261078 0.011078
C022 4815 C671 C8C5 4397 45BB C8D8 42FA C2F3 540A 64.625000 64.593636 0.031364
BFDC 46BA 488A C46D C61F 42CE 48D6 4581 37E6 562D 98.812500 98.850128 0.037628
3418 C16A 474A 41F2 459E 43AA 3988 4795 C04A 4C20 16.500000 16.497726 0.002274
3CDD C8F5 C873 C3EF 4174 462C 339A B0CD C898 D449 -68.562500 -68.579541 0.017041
4056 C8D6 482F 4374 45F0 48D6 4833 C612 C5AF D0D7 -38.718750 -38.706543 0.012207
C7B6 C4D8 3EE7 C763 C495 C086 4748 C65C 3ECD 56B9 107.562500 107.526489 0.036011
C8E7 3A7F B544 47A2 C783 C159 BD24 C0B0 4721 53A4 61.125000 61.141324 0.016324
420E C828 C6D5 4692 42B6 480A 3E83 45E6 C84B D0BE -37.937500 -37.944683 0.007183
443A 424E C2D0 C47C 43AF BC07 48D1 3C68 482E CC15 -16.328125 -16.328510 0.000385
C85B C5B4 483C 419C 4535 C445 B684 C87E C1B5 D291 -52.531250 -52.509033 0.022217
C463 4875 C8D6 B88E 48CC C574 C737 481D C8EF D06F -35.468750 -35.464378 0.004372
C058 468A 3A27 C337 45EC 4530 C89E 4657 33FE C854 -8.656250 -8.662552 0.006302
C310 BD71 41B5 3CBA 4069 3E18 44C4 C863 BD8E C801 -8.007812 -8.016029 0.008217
B7F9 C597 3997 C63F C665 C8E9 C5E4 BFA0 C5AB 5386 60.187500 60.203038 0.015538
ADEF 4839 BF2C 4427 3C4D C422 C86C C422 C423 D10F -40.468750 -40.443587 0.025163
BC14 C83A C4FC 475C C3FF 4757 4598 4531 C692 D2C7 -54.218750 -54.214638 0.004112
C82A BC04 C88C C02D BC59 40E9 BFAA C860 487C 5268 51.250000 51.248848 0.001152
48FA 3A56 41CC 3645 41C3 C896 C44C C439 C84A BD1F -1.280273 -1.277478 0.002795
C2D6 C325 4317 C85F 350E 4791 456E 45E0 3B9D D369 -59.281250 -59.269884 0.011366
BDAF 47AB 423F 4283 3DE0 4289 BBCC B9B2 C74D 4926 10.296875 10.306318 0.009443
40E4 3679 C80C C5EB BE1A 406B C425 468E C83F CC25 -16.578125 -16.574255 0.003870
35AA C89D C437 450A C83D C066 44D6 4866 44BD 51BF 45.968750 45.974056 0.005306
408C C4E8 C85A C4E1 47D1 4879 485E 485F C611 D8B7 -150.875000 -150.852905 0.022095
46BE C731 C8AC B42B C865 BD37 4664 C700 488A D62B -98.687500 -98.692783 0.005283
3911 C6E8 48AF 481C C749 BDCC C0C6 44EC C233 4D19 20.390625 20.390181 0.000444
4694 C01A 4849 3C64 3D42 C590 4832 C794 C767 54C4 76.250000 76.243866 0.006134
477B C6EF 48FE C22D 38CC 3D6F C693 C487 4806 D212 -48.562500 -48.545872 0.016628
BC8A C46B 4556 43B7 BCA0 C0D7 C7C8 3A16 C40C CFA8 -30.625000 -30.629423 0.004423
C8A7 4036 436D C459 4828 C87C C8E3 483C 38B5 D946 -168.750000 -168.747177 0.002823
C522 C1B6 C36F 4185 4289 C82E 42E0 C8A1 3830 CFAD -30.703125 -30.704376 0.001251
43BB 454F C273 455C BB95 C29C C4F8 C5C0 C2DE D0EE -39.437500 -39.434257 0.003243
48BF C6FD 449F C897 473E C83E BE04 1DBA C68C 5728 114.500000 114.487498 0.012502
C7C1 C793 BE9E C77B BE4F C128 C2D7 C746 4543 5611 97.062500 97.084351 0.021851
3429 41CF C67C C182 4600 4326 44A2 4267 4882 CC7A -17.906250 -17.900345 0.005905
C833 BD14 473A BFEF BBF1 3F25 B927 C50C 46BF 4C8B 18.171875 18.171215 0.000660
C5C5 C1E4 C3F9 C2BC C653 4571 475B C0D9 48A1 4848 8.562500 8.559120 0.003380
C442 440C 4491 C8F1 C47A 45CA 4606 480C 40B0 C79D -7.613281 -7.651825 0.038544
4430 482B 48D2 460B BB96 3CF6 C496 466F C036 BC3D -1.059570 -1.071014 0.011444
4601 2D58 C7EE 4689 4545 C64D 3C7C C6F8 C771 CFB1 -30.765625 -30.761518 0.004107
41BA B34F 42FD 4460 40C1 3E78 3A86 C804 C7E0 D037 -33.718750 -33.725963 0.007213
BD06 48D2 48BC 4248 4840 C1A1 4583 C8E4 48A4 C710 -7.062500 -7.056793 0.005707
C7EF 46E8 3EE5 3F3F 4614 46CC C636 480D 43F8 46A9 6.660156 6.674713 0.014557
3D75 4329 446B C49B 47CA B987 C499 C321 C66B C053 -2.162109 -2.161544 0.000566
3F5F BE1D C805 4828 39A2 4857 C396 4078 4547 514C 42.375000 42.374656 0.000344
4540 4455 BD94 4555 3F92 408D BD9B C2DD 4601 48BA 9.453125 9.453640 0.000515
48CF 48D7 BDA0 3CCF 46DB BDBC 42BA C0CA C8B0 5063 35.093750 35.070393 0.023357
3257 C4D2 C708 C4A0 C14E C805 4800 BDDD 41EC C824 -8.281250 -8.284333 0.003083
47A4 C846 C375 C60F C5C2 47A0 48BA 3928 40F3 D88E -145.750000 -145.839676 0.089676
484F B594 C7D5 C42C C82A BD1A 4681 42B4 47A6 D805 -128.625000 -128.593031 0.031969
C6A3 C8E5 C4B4 4413 C033 453E 482B C75D BCAE D6BC -107.750000 -107.756081 0.006081
413A 3B32 BD74 C5B7 C8B6 447E 48E5 C856 482D 4DFF 23.984375 23.983055 0.001320
C53C 425F C0E8 48CD 4579 482B 46DC C30C 485D D181 -44.031250 -44.022263 0.008987
C3F4 C091 45EF 405E B49D BD4E 46C0 C477 3B71 506D 35.406250 35.407011 0.000761
45D9 47D3 C84D C761 316F 3FE2 C8B7 476A BF76 511F 40.968750 40.949283 0.019467
C48C 45E4 C5D7 48FD C861 C67A C491 C728 4418 D0E0 -39.000000 -38.964249 0.035751
B902 C8B9 C6E8 4864 C155 489F 3A36 4487 C01C D2AA -53.312500 -53.287222 0.025278
B5AA 424C C55E B3AF C8A1 BC32 4694 C880 3FD9 CFCE -31.218750 -31.207973 0.010777
4866 4594 BC29 457E 4845 4237 3A97 C792 C5A3 518C 44.375000 44.379647 0.004647
4411 C03B C707 4417 C1D2 C860 4148 4408 4610 4956 10.671875 10.667526 0.004349
4810 41A9 C420 42DA C675 C4DF C2BA C5D6 45AC D42B -66.687500 -66.696190 0.008690
480A 47DF C654 C1E4 BF58 4441 C0A1 4404 489B 4FAB 30.671875 30.681778 0.009903
C4F4 B91E 42D4 464E BD7D 4695 43F2 C8C6 42F6 D112 -40.562500 -40.560848 0.001652
C655 C861 4523 4272 C29E 385D 4817 C82E 486C 5104 40.125000 40.094631 0.030369
461B C166 47C3 3D21 4704 4894 C5BC 3B43 47FA CC51 -17.265625 -17.249190 0.016435
C8ED C0A8 46AA C830 47F8 C37A 481A C57C 424A 503D 33.906250 33.940857 0.034607
C5D4 463F C3DE 3FA3 C634 3A5C 4448 3536 48DC 5054 34.625000 34.617585 0.007415
48F6 C354 483A C890 C168 C54B 40F8 C82C C2F1 5564 86.250000 86.240448 0.009552
4457 C53F 3EBD 464C C81A C0F2 4740 C641 C462 D2C5 -54.156250 -54.178238 0.021988
4216 C059 C0DB 472B C55E C8D2 3F31 426E C35A 4CE8 19.625000 19.628290 0.003290
C164 C3D7 C179 458A 40B8 371E 481B 4195 4838 C6AE -6.679688 -6.673638 0.006049
47C9 C8F8 C1A2 C82B C5D2 C7A3 C4EE AD3E C401 5125 41.156250 41.140737 0.015513
48C2 3F07 C05F B623 48B3 4403 4442 C7B8 C581 554A 84.625000 84.630871 0.005871
C551 C58C 45F7 48FC 4547 C5C3 4099 46E8 BAD9 555A 85.625000 85.605904 0.019096
4635 C529 47FD BCBB C6B1 C858 B889 C06E C872 C785 -7.519531 -7.504736 0.014795
C406 C19A C6B6 4681 C585 C8D4 C1E3 C71B 457D 4F12 28.281250 28.280212 0.001038
3C89 C790 C810 3CD8 B8B1 3C37 4709 A40E C7CC D499 -73.562500 -73.610271 0.047771
C889 C484 C6A6 BF25 C8C9 424D BBC5 C80D C4F8 5588 88.500000 88.538364 0.038364
4440 BC41 48DC 3F84 356C 41F0 4843 48FA 4776 56B4 107.250000 107.282074 0.032074
3E98 4816 41BB 473B 42CE B6C3 4880 C8EE C249 D1D0 -46.500000 -46.488316 0.011684
C0BC 40FC C33F 4156 40B7 C8DD 4144 4839 4782 C8A8 -9.312500 -9.320038 0.007538
46D3 3FF6 4237 C3FF C5D0 C80A C710 C46C 4249 D31C -56.875000 -56.867859 0.007141
4533 48FB BC86 447F C428 4659 4570 4832 C86D 5406 64.375000 64.343781 0.031219
46DD BC11 C093 BE78 3E4A C780 BEED C533 48AD 5104 40.125000 40.135092 0.010092
BEEA C878 C688 462D 3574 48D9 3DEB 487D 3F64 D0F4 -39.625000 -39.618959 0.006041
C67C 442C 461F C8B4 31AA C66E 4064 48C6 C008 D6A6 -106.375000 -106.349804 0.025196
4845 42A5 4377 BFB4 C7F1 4205 C6B8 C877 C09D D440 -68.000000 -68.000149 0.000149
441B 406C C8AE 4889 C8CB 414F 4532 3D1F BA1F D474 -71.250000 -71.263817 0.013817
486E C42B 4627 C6F9 4540 C50F C46C 4879 C8A6 CFD1 -31.265625 -31.278580 0.012955
446E 4880 BDB6 45F3 44C1 C882 C066 4752 48F2 C306 -3.511719 -3.501640 0.010078
430F 482F 4627 4089 460B C8DD B769 486A C13A D1AF -45.468750 -45.500724 0.031974
458A B47F 489C C834 466A B751 C89B 41F7 480C D424 -66.250000 -66.234174 0.015826
44E2 C54A 40D8 4801 C3E2 C276 C11E C8C0 C1AA D574 -87.250000 -87.261841 0.011841
BCB7 3803 C585 2D98 C80F 4886 3E5B 4475 C85D C201 -3.001953 -3.002302 0.000349
C0C9 C220 44C4 C020 C12D C8CD 4652 C5B8 C6B7 546D 70.812500 70.796833 0.015667
C8AE 4887 C802 C7C3 C336 C546 3FF6 4664 48D1 D45F -69.937500 -69.926788 0.010712
421C C693 C5B4 C7A5 4702 C71C C70A B4C5 42AB 571E 113.875000 113.902703 0.027703
C47B 4867 3FB9 3289 B52F 414A C81C 48BC C76D 42C2 3.378906 3.376145 0.002761
C0AB 4896 C807 46A6 C592 45F5 C846 C6F5 C660 553E 83.875000 83.852188 0.022812
45E8 4409 C8BA C87D 38B6 BD5F 48E5 C2F1 C4CA D442 -68.125000 -68.111614 0.013386
C0E0 4873 B81F C848 C411 C8E1 2D7E C863 C07C C421 -4.128906 -4.081255 0.047651
C859 48FC 46C3 4614 C31F C1F5 C6C8 B43B 4839 D0B8 -37.750000 -37.746685 0.003315
C4D8 48BA C878 BFB3 C6BB C4DF C254 C753 C48B 4E19 24.390625 24.387180 0.003445
46C5 BE86 C4A1 B9CD 43A4 456A C075 390A 48F2 5099 36.781250 36.781639 0.000389
4865 C871 3C4E C66F 4894 4396 446C 33DA 453D 52E5 55.156250 55.201047 0.044797
C8BC C805 464B 4776 C471 48CA C4E1 C688 48F3 D688 -104.500000 -104.478195 0.021805
4828 45C3 C88A C0B2 BE78 C7DD 3B9D C80C 45A5 D157 -42.718750 -42.742302 0.023552
48FE C2E5 C64B 452C C812 4725 3F06 C0DE C840 D850 -138.000000 -138.043961 0.043961
2FF5 48A4 C1C2 B312 4117 3D95 C86F 3F73 410C 511D 40.906250 40.908231 0.001981
C67E 4802 C8BF 48D8 C7E8 C114 41E0 C750 C5EB D49B -73.687500 -73.664429 0.023071
475E 4553 41CA 447C C85E C196 C48E 4404 C452 D4EC -78.750000 -78.714584 0.035416
4599 454E BE91 390A BC57 3DC4 C8DE 4311 4060 4D7D 21.953125 21.965940 0.012815
C777 448F 473C B876 45C1 4889 439A C805 449A 505F 34.968750 34.976418 0.007668
4899 41AB C681 46A4 4546 BA9F 4755 BC1D C4E7 CAA2 -13.265625 -13.272481 0.006856
C4F2 36E9 C603 479A 397F 4707 C8AF B8E3 48A4 5393 60.593750 60.588325 0.005425
42D0 C2E4 38CA C563 4623 472E 451F C4D9 3E68 4EBC 26.937500 26.947109 0.009609
4761 B40D 34E2 40E8 C2A5 C8FC 406F C141 C8AE D0A4 -37.125000 -37.117967 0.007033
344F 4391 3177 C586 43E7 48DA C689 C676 47EB 5504 80.250000 80.261395 0.011395
C7BB 3C69 C76D C65B 45D4 C5C9 C8C9 C6E1 3E79 540F 64.937500 64.971386 0.033886
C582 48AC C462 48A9 C720 C484 C132 4854 C40C 5551 85.062500 85.067413 0.004913
30C0 4673 477C BD7E C7DC C750 C5F0 C4CE BCB4 D575 -87.312500 -87.343735 0.031235
42D9 4235 45F5 46D0 C50F 43C2 C13C 40AC BFF4 C6F2 -6.945312 -6.946884 0.001572
47E4 C7B2 3763 44FA 488C C738 442D 45C3 BC37 58E6 156.750000 156.853583 0.103583
4883 BA5D 447C 4780 C426 C4F0 B4A8 C7BE 3EC1 D5B3 -91.187500 -91.188782 0.001282
3E8F 428A C0AE C743 40AE 4491 45F7 C191 C830 4C29 16.640625 16.645565 0.004940
C821 C858 45AB 4684 4316 48FB 42C2 C16B 440A D6E4 -110.250000 -110.252945 0.002945
4404 442B 4524 47A9 C02A BA14 C46E C8D8 4361 D68D -104.812500 -104.817009 0.004509
C823 B88F C19C C637 A93C 4627 C6FF 3E03 48E1 4C38 16.875000 16.871772 0.003228
C67A B11E C6D7 B543 C824 3D18 C3D2 C417 BFF5 54F9 79.562500 79.530971 0.031529
4604 C0E8 4879 C8D8 3AF6 BCB7 BC3D C530 C8A9 50F3 39.593750 39.581230 0.012520
C154 C61B C479 435F 3EF1 4604 45BC C84F C0DE D653 -101.187500 -101.191826 0.004326
B422 3B55 3FD6 472C C62C 468D 3A60 455D C66B 5127 41.218750 41.205896 0.012854
452B 3FC2 C7A9 C818 45B2 4717 C57A 4635 C07D 5002 32.062500 32.070732 0.008232
C034 B024 460C B9DC 4766 C84E 42B4 C374 40D2 497C 10.968750 10.971779 0.003029
4217 C8BD BF37 48ED 42D0 4827 C7F8 C483 421F D5F5 -95.312500 -95.341736 0.029236
48B2 C625 480E 4479 4249 C0D0 C610 4573 C58D 4AFB 13.960938 13.954666 0.006271
C4EC C419 C59A C2EE 4784 BFB5 4322 481E C440 D51D -81.812500 -81.854046 0.041546
444D 4332 C72A 3E99 C4F8 B643 4314 C409 470E D1F7 -47.718750 -47.732497 0.013747
37A8 C435 4319 47BD 47AC 4808 3D68 C8B4 41C9 D5F6 -95.375000 -95.347244 0.027756
C257 45E8 47A3 458A 4805 C157 BF5F 4259 45E4 CFF7 -31.859375 -31.854511 0.004864
BD66 48F6 B943 3ACB C869 4846 B9C4 B227 46BD 567C 103.750000 103.754048 0.004048
C78D C226 C8F0 484C 41D2 C433 C8E4 C265 45DB 541E 65.875000 65.904175 0.029175
B0FC 458E 45D4 C22A 45DE 44D7 C560 C7E0 C59B 4AA7 13.304688 13.309292 0.004604
476A B6BE C152 BB46 483E 459C 433F 45B5 445C 5242 50.062500 50.072758 0.010258
C897 48F3 C359 C8C9 C772 C821 3FAF C822 41B5 53B0 61.500000 61.507280 0.007280
C419 C86D 4596 C62B C135 C4E3 C401 3FAF 3A1F 4D1E 20.468750 20.474934 0.006184
4285 C5EB C631 46CB C87D C771 C364 484F 481C 5687 104.437500 104.410736 0.026764
47D9 44F1 C459 4491 C756 4864 BF9C 4257 352E 4871 8.882812 8.891426 0.008614
C363 38ED 4820 3D90 45BD C795 BE24 3AE1 415F D055 -34.656250 -34.645708 0.010542
C4E5 C8F0 48D6 C67F B758 C2B0 37A8 C87D 43B0 5661 102.062500 102.050529 0.011971
C504 3DF4 48BE BB3D 4824 C434 C75E 2DCC 2ECF D75A -117.625000 -117.639813 0.014813
480C 456F 47E7 A998 47B6 BC71 C8A8 C4C4 C074 CCCF -19.234375 -19.231674 0.002701
3C75 4381 480B C2E2 3898 C4FA BD53 BCD2 B935 CE54 -25.312500 -25.298542 0.013958
48C0 C721 C2DC 4790 C46E BBB1 44EC C4DD C175 D5BA -91.625000 -91.615690 0.009310
BB02 C445 BE8C C1E6 C3DB 405B 4858 48A4 C522 D293 -52.593750 -52.581545 0.012205
C088 B86B 4812 4693 C5D0 43DB C581 C1EB 431B D237 -49.718750 -49.705644 0.013106
C186 43E0 C55A 3975 4585 C65C 44DF C8C0 4681 D425 -66.312500 -66.327713 0.015213
4487 4300 3F06 46EA 3AEB 3C74 B79E 4741 4815 5415 65.312500 65.293591 0.018909
BFB6 C797 C5E1 C897 43BD 48AA 9EDB 43D4 4776 D6AB -106.687500 -106.687262 0.000238
46AA 46F9 BF3D 48EE 4660 46CA 4841 3F9F C8A4 553F 83.937500 83.929268 0.008232
487D 4878 45EE 46E7 449C 4365 C59E B108 4857 5217 48.718750 48.706944 0.011806
C862 C78A C628 C851 C622 420E C6E8 C49F 3EFA 5731 115.062500 115.088379 0.025879
403D BA12 3F5D B5EA 3D3C 423B 4666 C50A 4665 4D1C 20.437500 20.444777 0.007277
C73D C7FD C8A4 C60E 4792 2DAF C474 46A4 3E9D D298 -52.750000 -52.728482 0.021518
C0CB B8AC C473 466C 40CC 4887 43B7 43AC C4C7 C82B -8.335938 -8.341560 0.005623
42B8 4836 47E4 440B 484D 4827 C702 46CA C862 53C7 62.218750 62.223236 0.004486
44C6 C8F8 3C56 C893 BE3A C7EB 4157 45C9 404B 4DD5 23.328125 23.369785 0.041660
42B6 C7AE BEE2 4553 4252 C803 3856 B562 BDBD 5441 68.062500 68.062916 0.000416
4356 C32B C60E BE3E C391 C1F5 4443 47CA 400F D0E4 -39.125000 -39.130993 0.005993
C656 C812 C354 C826 46CC C0F6 C75E C13B 399C 4EA0 26.500000 26.521271 0.021271
3391 48E1 48D7 C2A8 44BA 9C74 C87D C706 4863 D2B6 -53.687500 -53.666842 0.020658
C458 C1F7 C84D 3F9A B7D3 4746 3C7D C10B BC4F D063 -35.093750 -35.088818 0.004932
361A 40D7 4647 BC4E 485B 483A C780 40A4 C70E D01B -32.843750 -32.854023 0.010273
C7A9 3FFA C3F9 C0EA C7B7 BF37 48C7 43E8 C5F0 3F0E 1.763672 1.761484 0.002188
40C5 C197 486B C410 C676 C666 BFEB 436C C76B D0B0 -37.500000 -37.509010 0.009010
40FD 4542 C60E BF00 43C6 C162 4534 C4B1 40BF CE59 -25.390625 -25.377174 0.013451
C5FB C754 C83B 464D 23CD C5A9 4895 45FA 3B0E 40D0 2.406250 2.389504 0.016746
C8EF 4811 4502 47A3 4573 4842 BEE4 BDC1 C1CE C703 -7.011719 -7.026806 0.015087
C6FD C771 4895 43D4 C772 4812 4348 467E C865 512E 41.437500 41.436920 0.000580
4773 462A C1BB 41C4 37B7 C74C C40B 46DF 3D44 C857 -8.679688 -8.678012 0.001676
48CF 4226 46C1 B273 42E0 464E 4188 470C 41CC 5489 72.562500 72.598066 0.035566
B327 C43B C69A 4038 C8FE 3899 41E1 C19A 485E CC32 -16.781250 -16.778172 0.003078
C4FB C5A3 C60F C832 42E9 BC48 C120 4142 C59D CDD5 -23.328125 -23.321159 0.006966
BD07 C5D0 C458 BC79 C697 A2D4 4853 C14C BE21 CEF1 -27.765625 -27.777620 0.011995
B801 4282 402F C711 C1C9 C7A0 450A 388A B2A6 CC43 -17.046875 -17.039760 0.007115
44C4 3A8C BCF8 4502 4865 C883 486B C0BF 489C 4D37 20.859375 20.860046 0.000671
4635 48D6 43D5 C476 4492 48B8 4429 C808 C8C6 5913 162.375000 162.357063 0.017937
4603 3588 48A6 BFEC 480F C829 C4AE 38B8 4841 48E1 9.757812 9.755066 0.002747
47CC C816 C80B 4740 34DF 44EC C5D8 48A5 48A7 5561 86.062500 86.055347 0.007153
BB24 48A0 C0B7 C754 44D0 4899 B4DA C775 48CF 588E 145.750000 145.739177 0.010823
3BF9 BC7D 455D C64F 44BA C66D C8B5 4548 421F D44D -68.812500 -68.826393 0.013893
3985 44A0 C8B3 C8DE C821 466D C4A9 C492 BAF6 56F7 111.437500 111.439037 0.001537
48F5 459D C587 3D66 C859 4318 4201 483B C24D D4A9 -74.562500 -74.620522 0.058022
3A29 44C2 48E2 3C2C C440 478D C84C B760 4459 D1ED -47.406250 -47.403809 0.002441
B722 4654 4236 470A 4403 BD6F 422F C844 C157 D3F0 -63.500000 -63.504988 0.004988
C6BA C8DB C011 C728 4539 4825 4649 C53E 45C4 D552 -85.125000 -85.124062 0.000938
3C45 C1A1 3C3C 4681 3F31 488E 440B 40D6 C122 C646 -6.273438 -6.279216 0.005778
C07C C43C C489 BABD 48B9 47A6 46AE 4189 C853 D5ED -94.812500 -94.837468 0.024968
4580 BF88 C8C3 3C5B 47D7 4087 4821 BD40 4064 D0E1 -39.031250 -39.019516 0.011734
4880 483C 48F5 BC59 40A8 C43D 43C7 C70C 3126 4FDB 31.421875 31.432953 0.011078
4494 42C9 45D6 BA11 392E B8EF 48F5 440C 4673 53C4 62.125000 62.110276 0.014724
