a0 a1 a2 a3 b0 b1 b2 b3 c0 sim_hex sim_val golden_val abs_error
18E7 38BB D8D2 C16A 2C88 C130 21D4 3F8E 11EF B5A2 -1.647949 -1.647932 0.000017
C7A3 1EA7 E545 C091 14FA DC62 36C7 F0E9 C1EB BD90 -1.152344 -1.152357 0.000013
2969 312C 2267 0456 3AD3 3573 DD28 295F 3134 425B 1.147217 1.147253 0.000036
E5FF D857 D093 D1F7 33BF 3DA0 F76B 12F9 0E56 D514 -0.420654 -0.420648 0.000006
12B6 CF1A C021 31ED D7FC 3697 3CF2 CCA6 26BD BB61 -1.288818 -1.288560 0.000259
1535 21B1 EF85 2A1E DA10 1B88 3392 C651 CC73 C122 -0.964600 -0.964573 0.000026
3352 27C1 08D5 2C09 12B4 3788 3689 CD14 2A47 2F40 0.488281 0.488268 0.000013
DBA6 CD08 1C1D 3604 3C97 2FBE CD1B 1F46 19C1 D81D -0.373230 -0.373268 0.000038
C495 1A0A CD6E 2BAE ED08 C3F0 3972 C0FE 213E CA65 -0.675171 -0.675265 0.000094
356B 2E24 3DF9 3A13 E46E 3095 379E 3D5A 392C 52CA 2.348633 2.348319 0.000313
2003 E38E E06D E041 38D8 077E 383F E7FC C321 C458 -0.864258 -0.864208 0.000050
D94A CD7E 3184 C71F 32A4 3924 F28F 320D 2677 C74C -0.771973 -0.771919 0.000054
0CD3 19F8 C3B7 D14C D2AF 0FF5 158C 307C 29C1 0EEE 0.054138 0.054145 0.000007
F319 DA6E 3429 3D89 D27F CF82 3FC5 C81E 282E 3030 0.505859 0.505783 0.000076
EB47 238F DC9C C157 CED5 2053 D046 2569 190F 151C 0.102417 0.102483 0.000066
E783 D620 C9BA EB8A D635 3FC0 CDCC F592 34AE 364E 0.697021 0.696942 0.000079
CCFC 261C CF1C DD47 DF3D 36A3 13E4 2C83 CDB6 D98C -0.350830 -0.350883 0.000053
3566 3F8F 259A C2E7 3AFB CE15 1A70 C775 D13B 2221 0.283264 0.283272 0.000008
3269 26BB CEA0 1B42 CE6F D721 C160 39D0 3625 3CCC 0.899902 0.899704 0.000198
CEEA C076 C3F2 22B6 3504 F282 3846 3F7B 3B57 1ACA 0.168579 0.168593 0.000013
278C 0464 C080 C644 CF55 25ED C5F8 3CCA DB11 D3D9 -0.439880 -0.439866 0.000014
138E C099 0E07 3863 C7DA 3FA9 1079 C98C 303E BEFE -1.062988 -1.063063 0.000075
C9A8 C859 316C 34A6 E88D E3A4 0DFE 2744 F0FF 2BAC 0.432373 0.432353 0.000020
350F D763 C4D6 3E83 312D 2D42 CF2C 3998 CF3C 3B98 0.862305 0.862495 0.000190
D819 22B9 D1E6 C6E1 15DC D160 2DF4 04B3 CE64 C170 -0.955078 -0.954982 0.000096
3A26 C665 3748 2349 1E40 2B4C 3708 D70C 3270 3A56 0.822998 0.822972 0.000026
35C7 C15B 2C9F 24E7 CA87 D7D5 DB98 3B02 0ABF 103E 0.064392 0.064381 0.000011
CE29 CA68 2C21 3154 C85C CC91 DC5D 3B2D 3692 4DA2 1.852051 1.852007 0.000044
C369 2B1C C2E8 0D39 3FDE D1BF 3577 DDE5 D53F AEF7 -2.129395 -2.129389 0.000006
3D69 CA3D C7B2 33CF 302B 3BE5 CD76 C2B4 DBF5 CDD0 -0.568359 -0.568322 0.000037
34A2 3F54 196A C2F8 325E C368 D390 306E 3A4F E252 -0.213745 -0.213720 0.000025
1C19 1CD3 E3BE DA14 CF46 C8E2 25B7 323F F929 CF85 -0.515015 -0.514945 0.000070
E64B 3B81 D15E C176 C59F C855 08A6 CB4A 2297 28E1 0.388733 0.388769 0.000036
F298 35DC D01E 1D87 C551 D0D4 C686 E7D6 E2BE E75C -0.135010 -0.134997 0.000013
2422 30C9 0E0D 345B C465 1EA8 1A31 EC44 3B84 350D 0.657837 0.657822 0.000015
C1BD CDE7 37DE C92A DD23 2A5B 2AB2 3EC2 DECE CCE0 -0.597656 -0.597662 0.000006
F577 3AA3 20FD CE91 C296 346B DDCD 3B95 D711 D7AD -0.380066 -0.380067 0.000001
C405 18A7 D49F 347D 3167 3897 D91D C7B2 368F 0000 0.000000 0.000021 0.000021
29CA 165F 3D7F C938 2EB2 350B 2E06 20B5 E079 2159 0.271057 0.271044 0.000013
30FF D449 2F4C D1DA 34F1 31E6 D667 05FE CEC7 CBC6 -0.632080 -0.632102 0.000021
EE65 FCB9 EF13 C9FB 184A C1BE C02C E717 212E 2B47 0.426208 0.426230 0.000021
3135 2E6E 378D 3263 3373 2038 38D9 D25C C858 0770 0.013428 0.013409 0.000019
3DF2 2AE2 2F89 D4F7 DD05 2A9F 086E 1E50 F058 E018 -0.248535 -0.248565 0.000029
2A48 CBF6 DFF4 3B6A D0BE CEC0 EFAB 3703 2A80 42F0 1.183594 1.183455 0.000139
350B 2562 3245 23AA 1C26 C01C 3741 D825 CDC3 D16C -0.477783 -0.477731 0.000052
3C9A 0DD7 D416 CB31 CACE CF9F EADB 3571 C87E B425 -1.740967 -1.740901 0.000066
3709 1846 F7BF E153 ED2B 3E78 D9E8 3207 DC69 D87C -0.367432 -0.367368 0.000064
3649 3CCF C493 C382 D90A 34CB CAC1 3844 CE10 DAC8 -0.331543 -0.331560 0.000017
3F97 D7D7 EBC5 CF50 14F9 D524 1B2F E10D EF8E 230C 0.297607 0.297612 0.000005
1984 DCAD C658 2E0D 1E95 2A63 FBDA 3E32 26A2 36B4 0.709473 0.709453 0.000020
213C 1F3E 358E 3CCA 2BF1 23B2 C01E D960 1EB4 CDCE -0.568604 -0.568567 0.000037
0C8C 1849 CA69 EC20 1A43 378B 33B7 D93F C94D C049 -0.991089 -0.991093 0.000004
0AEE EDD3 17D2 E49C 3928 23D4 C028 E7EA CD6F CA1C -0.684082 -0.684056 0.000026
0436 D8B3 213F EDF3 CBB1 1688 22E8 3FF3 3792 3633 0.693726 0.693707 0.000018
EC94 340C EC1A 3FE1 C984 311F C0AE 2B9A 1C6E 41CE 1.112793 1.112717 0.000076
D08E C244 E1CE 3465 3A9E 1118 3124 C092 C2B7 AEEC -2.134766 -2.134638 0.000128
E6B9 3D3D D6AF 260B 28A2 3A67 D6FB CF6D 1ECF 3CFC 0.905762 0.905707 0.000055
EE9E CE3A 163D 1C32 3EFB 0B55 2101 3D07 32CA 367C 0.702637 0.702687 0.000050
1F3C D74C ECA6 C4AF 32CD F9BD C4B5 D51A 32AA 4293 1.160889 1.160928 0.000039
C7DD 3370 349D FC6B 1BAB 3F21 3395 CA48 EC36 383E 0.757568 0.757558 0.000010
CC3F CA3B 3632 C058 38BE 2F0C F8C6 D98D 3361 18BC 0.136475 0.136533 0.000058
2895 D910 C67A CC4F 3C48 DF0A C206 E247 F0C5 441D 1.257080 1.257066 0.000014
E979 C518 C4F0 D31F D5A2 3FF0 237E 3E1A 3A87 CB57 -0.645630 -0.645475 0.000155
C7AC C1A3 349F 1BC5 3989 CD1E 303D E1BF 3E82 4315 1.192627 1.192659 0.000032
CB8C CA37 CB24 CD79 C2E8 24BD 1287 C8B2 387F 47E8 1.494141 1.494058 0.000083
CB93 2089 F913 C64B 39CF CB05 DA0F 36DA CEE2 B361 -1.788818 -1.788869 0.000051
33B9 3BD0 09CA C2D0 3CA4 E60C C9D5 3190 2A14 23B1 0.307678 0.307677 0.000001
0C26 E221 2233 3705 3035 31CC 2DB6 1179 26BE 2BEF 0.436462 0.436470 0.000008
C658 C555 C37E E17A C613 D929 CB3A CC04 300B 5159 2.168457 2.168365 0.000092
C136 2086 EA46 119C C747 1B9F 2847 D326 E1F3 2FBF 0.496033 0.496161 0.000128
3836 C4A9 1D6B 3D95 34DA D82E CBF4 D328 15B0 27AE 0.369995 0.369956 0.000039
2BF8 DC62 CD33 1034 CD5D E0D2 CA0A 342D CE54 DD69 -0.290466 -0.290448 0.000019
D140 CDBA C2F6 C61B 1AC8 3A89 3621 3ACA DD29 AEC5 -2.153809 -2.153808 0.000000
2B9E 2DB1 276D 3A9D 336E 2F7A 3F8D 3FE0 3189 51D2 2.227539 2.227458 0.000081
CF60 29FF C8E9 36A2 0D18 C3D2 E4F1 C519 C6BE B5CC -1.637695 -1.637604 0.000091
2701 D5B0 D239 1C56 3DD0 D792 E906 20C2 E533 2B63 0.427917 0.427946 0.000029
CFB6 16E0 E5EC 370D CE50 311D 2702 32C7 CBE8 1274 0.081665 0.081657 0.000008
D87E C98D 39A8 2725 365C DC48 C4BD C904 3728 DF62 -0.259644 -0.259658 0.000014
31C1 CC22 2AC4 ED96 C7EC 32F0 C81C 3C67 CE55 B474 -1.721680 -1.721446 0.000234
C132 252F EBC3 18C8 2BA4 0951 1B78 3662 3A95 3006 0.500732 0.500648 0.000085
C28C 24A0 0FFE E01B 0E37 3E19 DF9F 2570 E5EC 02D0 0.001770 0.001780 0.000010
306A E5F4 F05B 322A 3020 CD18 E0D1 3B9C DE4F 3284 0.578613 0.578707 0.000094
D66D 36D3 2186 2C77 27AF 0C23 C6BA 32B2 3016 2AF9 0.421448 0.421458 0.000010
3ACD 1826 CF5C E93F CE76 C384 31BE CAE2 E28D C02A -0.994873 -0.994776 0.000097
CDE7 C8C0 E857 C8E0 CDB1 C824 C732 C5C9 C663 380F 0.751831 0.751736 0.000095
C728 F749 3F55 329C 274E C070 3E11 2D3D D8AB 31CE 0.556396 0.556539 0.000142
3013 E325 CA4E EF6F 2863 D82A C44B 19E0 2659 4313 1.192139 1.192095 0.000044
2325 345D 213B CAAE 38A6 E558 3913 DEB8 21CE 3965 0.793579 0.793515 0.000064
DC7A 2D9A 24CE 3502 3968 2BE9 384C 3B87 C9FA 1298 0.082764 0.082833 0.000069
3D01 C423 24CC 3F37 38A3 D700 F313 C2D2 C87E CCD6 -0.598877 -0.598674 0.000203
1B2D 18D9 C732 CBA1 1D35 C0F9 EBB7 0F56 287B 24A2 0.322388 0.322412 0.000024
20B0 32C8 F8FE 247A 0F70 2349 C1AE CE30 199B 1B35 0.175110 0.175129 0.000019
253C D0CC 2945 DF7A C39F 3D74 E358 38EC 1A33 C466 -0.862549 -0.862777 0.000228
1387 384D C5E5 3139 31F8 3064 1162 C8CC 24AA 23FE 0.312378 0.312361 0.000017
2663 1C14 D67A D4FA C67E 385D 22C2 37BD 0DA8 CF54 -0.520996 -0.521067 0.000071
3142 E53B 314E C275 C0CF 3B3F 36CB CD4C 330C 3B3C 0.851074 0.851037 0.000037
350E 3354 C9CB D2A8 1AB9 DF9D D7FF E8B4 2EB4 3803 0.750366 0.750396 0.000029
27E9 23B1 341E EC97 302B C070 073F 38CF 0F34 E8B2 -0.119568 -0.119576 0.000008
D91F C9B9 3CBB CD30 259E 1E1C F293 2527 C35A B992 -1.401855 -1.401845 0.000010
C6B2 38B2 3564 2439 C4A3 DCF2 1E48 E1CB 3566 431B 1.194092 1.194146 0.000054
3093 27B4 D37F 1B91 2D4A 3F4A 3A47 D3A1 D93E E30E -0.202271 -0.202266 0.000004
3F0D 3C7A C231 CF8C 325D E58C 1AE8 C9F9 C920 EA28 -0.108154 -0.108175 0.000021
C4FE C38D 263B 1023 1BCA CA32 3847 21B9 33D4 459E 1.351074 1.351076 0.000002
0EF8 363C 25B8 2018 36A6 0BFD CE06 35A0 2857 2ADF 0.419861 0.419821 0.000040
39A9 2BFA 3479 37AA C7CD 3D7E DF6D CC1F 0EC2 C72C -0.775879 -0.775804 0.000075
C677 E42A 3A6A D617 CA66 C03C CEA1 E878 26EF 35D0 0.681641 0.681627 0.000014
C81B 2984 CFC5 379C 0E6E 1940 1D5C 3BE1 0E4F 3368 0.606445 0.606303 0.000142
CCE4 DDCE 3A98 1E54 3A1C 2141 CA69 DA25 078E BD01 -1.187256 -1.187150 0.000105
F938 CB4D 04A2 C449 2DEA 3B02 3811 C45F 35B8 3C24 0.879395 0.879346 0.000048
3B8A E9A4 2B37 0483 F9B7 DE92 C606 395E 333B 2214 0.282471 0.282521 0.000050
3FCB E63A 338B 28F4 2113 EA30 CD1C 34FA C160 C706 -0.780518 -0.780438 0.000079
2EFB C31F 290E DE91 33C2 3CB9 C4A4 0E69 35C4 E484 -0.179443 -0.179331 0.000112
33C2 156A 15EF 33F5 E2C8 384D 3AC9 3E8E C1A6 DC2C -0.309814 -0.309824 0.000009
3C14 D337 C7CD CA8C 24FE 3814 20F9 D30D EDC3 F4D6 -0.027985 -0.027909 0.000076
E1A0 06E0 C525 28F4 24EA 1849 17CE CEBA 3B61 2E0E 0.469604 0.469561 0.000044
3E39 2865 1A6B 229A DD6F C0CA 39D9 184C 27E5 EACA -0.103210 -0.103237 0.000027
3BDB 36FA C25F E053 2317 DE69 13F3 C744 3746 3C90 0.892578 0.892486 0.000092
E0B5 3118 32B3 0E95 F444 F180 DB76 D1E9 3C7E 3514 0.658691 0.658766 0.000075
3474 FC83 34C4 3331 CA48 20C9 D4AB 2BD3 35F0 1F03 0.234558 0.234583 0.000025
34DA 3CDD 22E3 DC51 10D8 CA62 CE8B 1E88 3B36 0F10 0.055176 0.055223 0.000048
F7F2 C8A4 1955 3BAE E212 C8FC 3E03 2A97 2EA1 480D 1.503174 1.503181 0.000007
339A C2C4 360A 20A1 CE70 CEB2 384C 148B 0312 36AB 0.708374 0.708332 0.000042
EC44 37AE DA34 29D4 C707 C814 1B3E DAAA F6A3 C9B2 -0.697021 -0.696957 0.000064
329D D1CC E1B5 CD5B 3A8C 3A3C 3874 0B45 CD9A CAAC -0.666504 -0.666505 0.000002
3E54 E672 EDBD D689 DBD9 C903 C098 E350 303C 2E52 0.473755 0.473704 0.000050
C3AB E309 F785 2188 32FA CEDB E898 33F5 3210 248A 0.320923 0.320885 0.000038
DD32 3392 C641 196D C269 3554 CA19 312A CA48 342A 0.630127 0.630277 0.000150
3672 33C3 3577 3148 1CD1 C105 346D DE4B CB9B C5E3 -0.816040 -0.815998 0.000042
CE43 E0DE E4D5 CF93 C8A5 3106 C98A EF4D C893 DD10 -0.295898 -0.295899 0.000001
CB10 327B DF83 C148 3FA6 290A 2BAF 3111 DF25 BB13 -1.307861 -1.307942 0.000080
C0DD C1B8 D0AB 3AD5 3608 D72C 205C 2DBB 2FA5 2D30 0.456055 0.456022 0.000033
3123 DEC3 CC54 3E7F 22C1 223F C159 C227 DED1 D0BE -0.488403 -0.488406 0.000003
2CBD 05CC 2891 E355 D7B3 3691 CB9D D02D 3E88 3492 0.642822 0.642712 0.000110
2BBB D96F 1B6D 379C CB94 CF14 2085 D7A9 C519 BD5B -1.165283 -1.165267 0.000016
2BB3 DF4C CD28 C372 CC9D 0660 1090 3CBA D872 B86E -1.473145 -1.473114 0.000031
D89B CCEA CA11 DBEF 3CFF 0FEA DB4D C25A 2CF7 3318 0.596680 0.596654 0.000026
2B18 C2C9 3571 2ED0 C56A 2149 CBFB C357 D8FD B311 -1.808350 -1.808230 0.000119
CCC1 3628 3EF9 C5C7 CF41 305F 364B 3338 D967 2FDF 0.497986 0.498010 0.000024
3B6A 26E4 E65C 096D 333A C85E C1FA DE76 3DF8 452A 1.322754 1.322625 0.000129
1E95 3428 D6D4 C8DD E389 C8FD C49B C651 1EAC 34C4 0.648926 0.648925 0.000001
C23A D32E F628 3724 3F58 D4E4 C81D CE82 3E98 E6DC -0.142822 -0.142791 0.000032
C87D 263F CD18 ED68 3CBA D1C8 2365 2D46 33F5 D552 -0.416870 -0.416945 0.000075
26BE 3EC7 16C6 E17C C829 1884 D150 E48F 3EA4 39CB 0.806030 0.805966 0.000065
3954 F458 CEDD 2245 DB82 D058 3CBF D4B2 1B8B CAD8 -0.661133 -0.661136 0.000003
CE18 2227 32E3 EF37 C4AA 3632 DD95 DDE1 32CF 41CC 1.112305 1.112090 0.000215
C711 CB99 DB0D 36C4 C58C 30EB E3CD 2684 C959 ECBC -0.088013 -0.088171 0.000159
D7FC C098 3F6B 323D D6FC E0BC CF0E 3BDB C4B0 D039 -0.496521 -0.496525 0.000004
C7D7 21F5 FAE5 2602 E771 3D08 1C9F C432 E337 E6C5 -0.144226 -0.144240 0.000014
09CB C2A1 DEAD 3A3C C7E2 1B44 DB83 397D C301 D9EA -0.345093 -0.345093 0.000001
33C8 C464 D922 2579 1A1E 2EB3 E20E CF50 37E2 2550 0.333008 0.333088 0.000080
D395 F93E E4A4 C051 34DA DA23 3490 E690 2003 FC38 -0.003479 -0.003521 0.000042
3E23 D79C C45D E26F 101F C22F 2125 C5D6 2621 367C 0.702637 0.702574 0.000063
D6AA 21A4 C348 D9FA 2AD1 3D1E DC2F E360 3804 42E6 1.181152 1.181182 0.000030
3A69 3CF0 28F2 38DC C6A4 2B86 D4CB DBF1 C7EE B92D -1.426514 -1.426523 0.000009
3170 3A5F DF47 3863 3E2D DC2F CDED C252 C9EA C04C -0.990723 -0.990738 0.000015
140F 20C9 2C41 F0E4 3512 C046 CA28 CFCF C69A BBC3 -1.264893 -1.264947 0.000055
395C C620 D239 32CA C178 3F11 C55E E67B 1F77 C004 -0.999512 -0.999574 0.000062
FAE9 1438 2055 E172 3E12 1F3E DE9B 3C13 C1FC BCF6 -1.189941 -1.189800 0.000142
3090 3AFF E2D5 30F7 E7EC 3423 326E F12E 3312 3D46 0.914795 0.914745 0.000050
CF7D 25F4 C52B D3F5 E78D E789 2CC2 E539 C69D BED2 -1.073730 -1.073569 0.000161
CF67 2747 F6B5 2320 3002 2376 0EF5 3C10 399D 3D34 0.912598 0.912480 0.000118
C032 C5E4 225F C846 34DF 1EE3 DC60 3616 E305 B5C1 -1.640381 -1.640610 0.000229
37DA C1C7 30D1 D927 1FD4 E9FC D05E D350 0D3B 1EA6 0.228882 0.228896 0.000014
D3B1 F085 0C24 2FD5 CE06 13A6 289F D429 F24B FB44 -0.005341 -0.005335 0.000006
E1FF CA3E C520 F0B6 C7E8 356E C742 D8C1 DAF1 0E78 0.050537 0.050419 0.000118
1800 2352 3F5A 217A 3D60 CD52 CEFE DED1 E482 C547 -0.835083 -0.835081 0.000002
1A41 C2B5 18E8 2451 C0B4 C52F 1EEE 0F2A 389A 46DF 1.429443 1.429453 0.000010
C7C4 D377 CCD9 C840 3CAB CBBF 3455 0A41 3001 DD26 -0.294556 -0.294554 0.000002
F60F 326B 29A2 3C6B C69E CDE8 C360 2A7E 2C56 1949 0.145081 0.145052 0.000028
ED65 2C56 2CBE EB9D C239 C9FD C211 21A2 E378 C428 -0.870117 -0.870010 0.000107
362B C16A D5C8 3B8D C8BD CB5C 335C 0CFC 224F 1BD3 0.184753 0.184694 0.000059
1A37 333B 2981 3441 3BB5 E338 CAD6 0CE1 C640 BF96 -1.025879 -1.025940 0.000061
2EA8 22F5 C80B D4C9 CCFC CF75 3FA3 CC1D C4A6 B3B5 -1.768311 -1.768400 0.000089
2BC7 1E46 E07E CAD0 3021 C049 D83C 3258 1B56 E950 -0.114746 -0.114722 0.000024
E780 3C5C C7A7 3EE5 E07B C861 2D1F D80D 2B78 C330 -0.900391 -0.900259 0.000131
C69E C5A4 2723 D238 C3C0 C8A1 3E1F 3A9E E4E2 414C 1.081055 1.081389 0.000334
3EC1 D69F CD10 DA02 EE2A C34B 3FBA 390D 2A9A E5E0 -0.158203 -0.158207 0.000004
213D 30B6 1105 D3CA 1E40 07EC C218 CA98 EB54 1CAC 0.197998 0.197987 0.000011
CA54 DADC DD0F 38EF 3C5C 3AE6 2593 C4E0 E680 B36A -1.786621 -1.786534 0.000087
1A6C DAE1 C497 3A59 D7E0 35A6 3576 2682 3E8D 28A6 0.385132 0.385171 0.000039
201A D347 CE4E 1AAB 1BA6 C107 246F 33CC 3AC8 43E6 1.243652 1.243657 0.000005
31EB C50E 0FCE 3720 2ADD C759 3076 263C C32E 2100 0.265625 0.265514 0.000111
197F D6A1 D547 2D8E 241E 325B C1C9 37B3 C2F1 D96E -0.352661 -0.352582 0.000080
DF58 1ECD 01A8 E2F5 C2DF C357 25B8 2184 CA96 C9C2 -0.695068 -0.694969 0.000099
F37C C30C D06E 1A00 3BC4 CA2A 3746 E5BE C541 CBC0 -0.632812 -0.632833 0.000020
3593 066C 3D56 D413 CEAD CB4A 2DF8 1B25 18FD 17B2 0.122620 0.122619 0.000001
E575 E28D CB1C D14A CFD9 3781 DE5F 3695 2C5D 1DA5 0.213196 0.213170 0.000025
3364 391D 1D30 3AB4 0F21 1B84 13F2 2CFA 3EA3 4878 1.529297 1.529399 0.000102
C4FA 35FF C626 C6AE 389D C1F0 C8EA C37C 3441 3403 0.625366 0.625551 0.000185
2D19 28C2 1E98 367B C0A5 D119 2A91 CEE7 E44F BE78 -1.095703 -1.095658 0.000045
2F38 34D8 EF28 C1C9 26A7 FDA9 1A87 3E09 2E41 DFCD -0.253113 -0.253087 0.000026
C85F D08B 3259 13DE DEC9 0F0B C232 3908 0536 DDD8 -0.283691 -0.283664 0.000028
C149 F2EB CFFC 1D5D 2675 12D6 3299 2CB1 1ED9 DC75 -0.305359 -0.305431 0.000072
35AC 3AB4 EFCF 3903 312D C89B CA2D 33A6 EC08 1BBE 0.183472 0.183504 0.000032
2D7E 35E8 364F 3727 2AC9 386A 1BEC 1FCB 2C7F 4781 1.468994 1.468797 0.000197
0C2B 34EA E777 2E7F 1B46 F3BB 391F 3B89 E268 11D6 0.076843 0.076857 0.000013
EA55 1D6A CE65 CE51 CA07 DAA5 C740 345B CAC8 CD42 -0.585693 -0.585701 0.000008
D7DF E559 D24B 3349 CECA 1D86 ED22 E3D3 F27F 0E51 0.049347 0.049359 0.000012
C30E EFC3 15C5 16AA 397F 2AA5 1B7E E797 F159 C68D -0.795288 -0.795200 0.000088
E17E 1B12 C4B4 E814 C2A7 237C C0D6 E50A 3808 4DD1 1.863525 1.863580 0.000055
3655 1A9D 1B81 D4BA 13A0 EB6C C3E3 3D45 DEFD C77A -0.766357 -0.766424 0.000067
3F6F 3BBA E3B4 D911 CBA9 C996 1F1C E4F2 E3B6 B97E -1.406738 -1.406751 0.000013
EBD9 C4AA 2E2C D24C 2970 C754 F649 CFBD C358 F1B0 -0.049316 -0.049294 0.000023
D846 2ED3 C960 F996 3927 3BE3 CDA4 1F99 D9EC 1BF4 0.186768 0.186701 0.000067
D697 34C1 DAEC C49C 2331 35FE 2C6D F02F 1B09 29ED 0.405090 0.405084 0.000007
2FE6 3BF1 E689 1B30 C113 359B E2B6 1C1A F79D 19E1 0.154358 0.154482 0.000124
D161 CDC3 CB14 C8AE D575 35F2 CBDE C721 3E62 4BC2 1.734863 1.734782 0.000081
C993 C584 3266 C954 CDD0 36D7 3C00 18C0 3BA6 413F 1.077881 1.077819 0.000062
CED1 C928 CA4E DC2C DD45 2899 33C2 35D4 20BF D0EF -0.485413 -0.485491 0.000078
1BC3 C6DE 3355 3954 CEA6 C7C8 CAC8 3D66 CA42 1914 0.141846 0.141894 0.000048
3C26 25D4 D5D7 1B14 C5A9 CF8D C8B6 C525 CB50 B9B4 -1.393555 -1.393637 0.000083
351D 3925 2F5D F114 CE89 C142 1EE9 3F1A C044 AFA4 -2.044922 -2.045069 0.000147
31FE CD16 C734 CC08 26EE CF92 F09B C5DC CF69 3151 0.541138 0.541007 0.000131
CC8A DB6A D36B C0B1 CEED 2540 3CE6 32FA D69E BD66 -1.162598 -1.162427 0.000171
2BD2 3D74 E2D8 2B4D 3E66 E0FC 3B83 33DB C7C3 D1C3 -0.472473 -0.472507 0.000034
3584 1641 DFC8 2C73 3209 D5C0 1A2E C8B5 D94A D754 -0.385498 -0.385466 0.000032
2DEA DC47 E637 3CF0 D5DB EF7A 1BAE E3EB CD04 C135 -0.962280 -0.962298 0.000018
1D7E 3D25 1FFE 2CB4 3A37 F0A2 C59C 15FC 182F 13AA 0.091125 0.091074 0.000052
E017 CFC6 F19A D1D9 3B26 C9EC D808 CBF2 356C 41F6 1.122559 1.122366 0.000193
379B 36F0 D1E3 10F7 DC31 3FF5 31AE CAA7 0629 1C1D 0.189270 0.189276 0.000006
2C02 E975 1F16 DDB9 ED37 2590 DBD3 C0EA EA8F 09E2 0.022980 0.022953 0.000027
C78A 1ACA C5D0 2416 2925 C698 E831 1165 3879 2D1A 0.454712 0.454712 0.000000
CA93 1B6E C8A7 C1E5 3725 3BD6 EE31 2E4F 2480 D684 -0.398193 -0.398229 0.000036
C4F1 E5AE D330 C067 C105 3CF9 E7DB D2C4 30CA 4B4A 1.705566 1.705634 0.000068
3ED8 CE5A C1C6 E2BD 3068 3941 C1B9 3649 CF0C 21D4 0.278564 0.278563 0.000001
F619 39A5 C353 CD65 F3D5 33EE 3BCD D6E6 D557 D218 -0.467285 -0.467190 0.000096
EBEB D281 0C37 C7F9 DAC9 2A4C 3F48 280D CFB6 C2A7 -0.917114 -0.917091 0.000024
3615 273F 3D3C 326C 0F39 EA76 EDAF CD58 37B2 253A 0.331665 0.331738 0.000073
CDED CCDA 37DB C56A E68A 1B8D C08A 3842 3A10 CDAC -0.572754 -0.572776 0.000022
C925 DD33 D291 32CB E5CB 3E35 3C88 39BA D64E CFEA -0.502686 -0.502783 0.000097
E222 24EA 36F0 E442 34A8 2746 1EDF CB86 1882 2955 0.395813 0.395861 0.000048
3BED CC93 26FD 3544 D3CE 378C CF63 F847 317C D138 -0.480957 -0.480914 0.000043
2C34 3A90 D41B C197 C8F3 3A28 2D32 3491 3F24 30CA 0.524658 0.524608 0.000050
3018 2E12 C944 31B6 C6D7 34BE D850 ED7F 1F36 2751 0.364319 0.364324 0.000005
E0BA DBBE 3000 CF93 E6D0 C014 CBEA 1C32 ED6F E6C6 -0.144165 -0.144190 0.000025
3D48 E6EF C8FE EB15 33DC 1B59 C6B5 1F48 19D9 43DA 1.240723 1.240830 0.000107
3692 30B7 233D E511 3CB8 E437 3918 1D52 38E3 483C 1.514648 1.514691 0.000042
CCFF CA47 3450 2C32 36B4 C691 F46F 1D59 35E2 3C02 0.875244 0.875157 0.000087
CEBC 394B D03B 32A7 29A7 D29F 3294 3CA9 3D3E 3232 0.568604 0.568582 0.000021
3FAC 31EF D001 17FC E62E 2335 C3E1 1D9A 31C6 409A 1.037598 1.037618 0.000020
E461 32BC 386D 201C 18C1 19AB 18E1 D17C C99A CB2F -0.650513 -0.650469 0.000043
306C 0563 3B29 3111 E78B EAED E402 3BB5 EBCD 18E4 0.138916 0.138944 0.000028
1AB3 CA23 183F D3DB C83D 1950 C248 39D5 3AE8 1920 0.142578 0.142613 0.000035
CA8D 1DC4 C2FB 3907 2AF6 0C10 F26C E127 0526 D5AD -0.411316 -0.411317 0.000001
C4CD 15FE EE1F DF28 C661 29F4 DB5E E682 1DEF 401B 1.006592 1.006498 0.000094
C34B 309C 3CFA DC87 30C1 336E 2E59 E24F CC9C DEFA -0.265991 -0.266018 0.000027
C7B1 CE48 C4EA E1DF DCB0 C08D CF24 C31A 34DC 5090 2.070312 2.070580 0.000268
3E80 33C9 C6D7 3D2F D98B D0F2 10EB CD44 3605 CEE1 -0.535034 -0.535045 0.000011
2315 CCDE CC43 1E7C CC5C 3697 386F 0326 C922 B35C -1.790039 -1.790143 0.000104
EA96 DACB C070 F793 3FBC 3314 D595 329F 34FF 380E 0.751709 0.751724 0.000015
22F9 E6A8 3027 E752 C8A6 1EA3 CE22 DD99 DA73 C576 -0.829346 -0.829286 0.000060
CA9D C016 C305 CAC6 3816 C235 F677 0D80 DB42 13D8 0.092529 0.092466 0.000063
CD57 3F74 3E17 D223 C955 35E1 CB61 C254 3805 4A98 1.662109 1.662439 0.000329
1BF5 2256 C1BA 3950 2C45 1FED 1506 373E E478 2CEC 0.451904 0.451914 0.000010
3D2F 05E0 CD4D 1524 E674 E833 3773 1189 2FD2 F044 -0.060425 -0.060341 0.000084
2F3D CFEC 1483 CA43 E254 C79A C5B1 350E 0EE0 E388 -0.194824 -0.194799 0.000025
D9A7 34B4 1C1F 2E18 C0B1 2DB3 38B6 D0EB 3DC7 47D8 1.490234 1.490296 0.000062
