a0 a1 a2 a3 b0 b1 b2 b3 c0 sim_hex sim_val golden_val abs_error
DE4B B39B B0B4 DA6A ED4D 2D09 FC59 48B7 FF872395 EB018EF1 -335.902602 -335.902602 0.000000
C151 B505 F07F BCCE CEDE 279F DFD0 1B56 00901417 FBC346D4 -67.795208 -67.795208 0.000000
1CA7 C2C0 162C C13A E67C 01BC E013 4C66 FF3635DA E671401E -408.921846 -408.921846 0.000000
2408 3007 FCAA E94D C6D3 2740 CEE1 0A33 00565242 FF63A15B -9.773107 -9.773107 0.000000
4CF0 FF60 3A44 02AE D3ED 3D7D 4454 CD3E FF00B74F 00A07DD3 10.030719 10.030719 0.000000
F485 E7AA F617 B4FF 04A9 D601 D8A9 F637 0038C8AC 0865161B 134.317897 134.317897 0.000000
DF9F 1550 C40F CF76 B7D8 CE8F 0149 D348 FF6105AF 0C9136FE 201.075926 201.075926 0.000000
30BF C483 2CFD E544 C78F C109 F71B E02F 00A28E6E 06475EE5 100.460668 100.460668 0.000000
F796 033D E4F2 BD1A BACA E837 E7CD E5C2 FFCD3AA3 0B30D098 179.050926 179.050926 0.000000
0694 3514 D01B C290 DB27 2427 292A 1EF9 FF446F00 F6AE8716 -149.092020 -149.092020 0.000000
DFAE F467 216D 3A6C 28B4 4113 02F2 F485 FEE5BB96 F49339B9 -182.798408 -182.798408 0.000000
1F77 CBB0 4275 25A2 CFE9 ED5B B439 4EB3 FFBC6F88 F5885FBA -167.476629 -167.476629 0.000000
C760 E046 25BD 3415 2CE0 47B0 1795 14D0 003A7A6C F520EF9D -173.941501 -173.941501 0.000000
2CBD FE16 BA69 466F 161B 0310 D9D1 D943 FED558FF 02652914 38.322529 38.322529 0.000000
B738 2FDE E2C2 F66A C2F6 F64C EC0E E19C FF492DE1 123DC8CD 291.861524 291.861524 0.000000
C686 3D2A E778 20C0 4971 BFCF 3E53 DEB0 00EB968F D6DC5893 -658.228375 -658.228375 0.000000
157B 2155 EBBB 1445 D742 3032 FA81 2668 00C0F7E3 07162276 113.383413 113.383413 0.000000
101E C37B 00CF D26B 3008 F30D 3DD9 2958 FEC6DB1F FDB2248D -36.866076 -36.866076 0.000000
009A F353 2181 E8C4 D358 3734 4F45 DFC2 FECFC141 09461D5A 148.382166 148.382166 0.000000
F749 1188 D8CF 2748 1BE5 3748 1405 1E45 006CD789 04D75389 77.457894 77.457894 0.000000
055C C6C4 BDEC E482 2BE2 0BB1 FB89 48AC 00031882 F7AA3FE2 -133.359404 -133.359404 0.000000
F270 E2A4 E7FB 1B06 37E4 1F96 F241 0097 0086EB1F FB4BAC3C -75.270451 -75.270451 0.000000
35B1 23EB FE1F 0D7C D1A0 31D1 ED45 3C08 00D44497 01644F4D 22.269361 22.269361 0.000000
DC59 CAF3 2D1F C86F 342F 2F1D 4112 B5A8 00DF8084 0B72B268 183.168556 183.168556 0.000000
10D1 16B8 19A8 EA25 F817 D14E E3E9 C45F 009015C7 FE2CBE41 -29.203551 -29.203551 0.000000
2481 0739 45F2 1D07 2189 FB6A C501 F783 008EA6B3 F420CCDD -189.949985 -189.949985 0.000000
EF08 DCF5 B53C 2A2E 0143 440A 4C0B 3588 0102BACB EA398F79 -348.402472 -348.402472 0.000000
B842 06E4 E957 1AB9 19BD E45F DDA0 104F 00B032A7 FD7A0C74 -40.371960 -40.371960 0.000000
3367 057F 4B68 45E5 4C31 CD19 4DA4 08EF FFBE0F5B 2741B5E4 628.106907 628.106907 0.000000
BBAC 342A D14A 4026 C452 F5B0 2AD3 4C15 FFE6A1D4 18FAACE8 399.667213 399.667213 0.000000
C603 FC19 4A67 E9E7 DE44 E8D5 3E16 0FC0 0036EB1F 18E4D3D2 398.301714 398.301714 0.000000
17DD ED1E D67E 3FC9 C8A6 CC23 2555 DE33 FFD3136C F003F8B5 -255.751781 -255.751781 0.000000
0651 E192 2899 0236 2751 35FB 2222 042F 00F7F03C 00F8A13F 15.539367 15.539367 0.000000
360D 414D 3DC8 C07B 421D 0AC5 18B9 E020 00B0919B 1F45623D 500.336484 500.336484 0.000000
CE02 4F1E 29C2 4AC4 3518 D963 09BC D92E 00AD20EC E09FF166 -502.003565 -502.003565 0.000000
430E F159 15A3 32D2 06A0 437F BC66 1160 00FBA9A5 FC97403E -54.546816 -54.546816 0.000000
2AB7 BB26 295D BD3F EB45 E069 3D19 192C FFA077F6 07F8DBC8 127.553658 127.553658 0.000000
4C7B 44E0 BD5F 468E E6F0 418A E4C2 FC1C FFDEE012 1008B3A8 256.543861 256.543861 0.000000
2172 0E89 BD1B 24CF 4566 3BC5 B18F 3496 FEFBAFDF 27806A17 632.025901 632.025901 0.000000
BEEC C332 04E9 F16F 1698 189D 2A28 41A0 004DA6DF F1C9C371 -227.389785 -227.389785 0.000000
F01E 3436 4587 B3C7 FA74 E184 EBC5 301F 00932430 E6E1229C -401.929050 -401.929050 0.000000
F807 B145 2A61 1683 CFEA BD90 D4D3 0A9B 0128039E 10DF0C18 269.940453 269.940453 0.000000
1CBC 2B3F E7E5 D41D CC14 042A 4609 416E FF10FB32 E82164BB -381.912908 -381.912908 0.000000
B510 BC58 1A43 4E4E CE74 1433 0C99 C3A6 012AD15C F92A28C3 -109.365048 -109.365048 0.000000
CBA4 1A91 393A CF93 C861 C473 C315 BA46 FEFC5E04 03C10A3F 60.065001 60.065001 0.000000
4CCD 2EEC B0F6 F7D5 270A C562 FAE1 D5C4 0094A083 047A2A27 71.635291 71.635291 0.000000
B901 E160 FB1B CD04 108E 34C5 F4CC 4191 00E5CD82 E92663B8 -365.600655 -365.600655 0.000000
D476 3C6B 08A7 E59E 32E2 D5AF 0B57 F91E FF4F3E43 EDC2E2D9 -291.819617 -291.819617 0.000000
3F18 BDDA 4474 E67B 2DDB FFAA 3307 F45A 0009A277 1A3B4B2D 419.705853 419.705853 0.000000
EB6F 2138 DF7E D6CA DEFB 1503 1F92 16CE FFECC1DC FD9FBFC1 -38.015685 -38.015685 0.000000
DEA6 D078 0B52 44B4 1A2E 0117 FCB5 4730 FFFAB292 0F5349E8 245.205544 245.205544 0.000000
D691 F214 ECA0 0E42 B40E BDC6 DBA1 2C98 FEEDBC48 140EEB7E 320.932493 320.932493 0.000000
D6A0 CB5C 18EF D23B E38E D09D D7B4 BDB4 001C62CF 16616883 358.088016 358.088016 0.000000
BA96 D934 B51E C2A2 ED09 143A E173 375C 0128D6EA FEE704AA -17.561361 -17.561361 0.000000
43DB E997 B560 FF3E D767 B7F3 1B78 D088 FFC47640 F37279A2 -200.845304 -200.845304 0.000000
16B9 C1DC 1EED EDEA 2581 1D0B 35FA FB87 00D8A7E2 03F64167 63.390967 63.390967 0.000000
0B64 FD65 E0F2 E169 0B6C 10F0 012B C5ED FEFEBE4B 0620ED06 98.057867 98.057867 0.000000
C5CB FB66 2C4D DC04 DA09 2599 B980 26B8 00EF5346 F73FA9BF -140.021058 -140.021058 0.000000
D253 1BAC 4148 BE5B D1C3 E789 2542 C406 0059B235 1ED60C2C 493.377972 493.377972 0.000000
1F7E E30E B16B C548 C31E 43D2 D6B2 0117 FF002736 FC458D54 -59.652996 -59.652996 0.000000
D777 D2CE DBAD 0C53 CD96 0EE3 C2E5 CBA5 FFC7A354 0B48BCF8 180.546135 180.546135 0.000000
CDAC 2469 D33E FD5D C9BC 3774 0AFE 1354 FFEE8FD4 105DC1C0 261.859802 261.859802 0.000000
D604 C49B 2369 E693 FB9B 4FA3 175E 2FDA FF1556C8 EBCEA0A1 -323.085784 -323.085784 0.000000
DB75 CFCB D59C 3F25 4E5C 333E 13AE DA8A 00335083 DEDDE8B3 -530.130689 -530.130689 0.000000
008D 31A8 4B76 CAE5 B813 3B53 048B ECC6 0081B182 112FBFA1 274.984284 274.984284 0.000000
0F45 37A1 4641 0B4E BB72 D84B 1DDB 399A FF0D3661 FD122FCD -46.863330 -46.863330 0.000000
3460 FC7C 114F 4B1E 0EA4 3F6B 2879 BF95 00BD6F55 F2B2E976 -212.818003 -212.818003 0.000000
3DEF DDC8 27FD 31D1 F505 2011 F3E0 E41F FFBC8A5D F17985FF -232.404786 -232.404786 0.000000
D120 0272 4144 0EC2 3492 D420 C84C 12A7 00A5D3AB E97A12E9 -360.370383 -360.370383 0.000000
EC46 39B5 2178 CD68 BD52 CE7C 1437 BB03 FECAAD3C 090B9454 144.723713 144.723713 0.000000
2A56 167F 1188 E5B6 BEC2 0BA9 D718 D2DA FF0EAF14 F720ACD3 -141.957807 -141.957807 0.000000
DF94 EEBC 1C19 049E E888 B13B BBC2 10AF 00DFA004 01F81DEC 31.507305 31.507305 0.000000
16FD 3B1A F1A4 4D90 067D 3FEF BA9A 34C2 FF72AA07 22AAF09E 554.683744 554.683744 0.000000
FDD8 1B41 D7FF 22AB 3CEE 23B3 2F59 448C FF98C7C8 04C4A236 76.289602 76.289602 0.000000
E04A CF65 DC0B 050B FF2A 10D4 F91A 0F89 FEC19FFA FCF095C3 -48.963437 -48.963437 0.000000
369C 052A C849 42DA 295C 3CBD B9DD B9D6 00E042E9 07DD9B3C 125.850399 125.850399 0.000000
C375 E289 3130 2BD3 E583 395A 3410 B5EC FF34EB12 FC31269F -60.928071 -60.928071 0.000000
2DA2 0A2D 0716 2873 1545 17DD 3B69 3171 00C72EB9 0EF97105 239.590093 239.590093 0.000000
B351 1F9A FE2B BB99 EE71 E153 F9C1 BA3E 00D1B257 14F9CA7F 335.611938 335.611938 0.000000
2885 DB24 E2AA 0947 089E E632 247E D029 00715CE8 FF9B5011 -6.292953 -6.292953 0.000000
FA83 21B6 D816 0E0D D566 EF04 4DA0 D354 FF2F0962 EF4E4870 -267.107315 -267.107315 0.000000
DC43 E7A5 10D7 0947 B5AD 2471 B1E4 0071 00CEE2A5 02984D94 41.518940 41.518940 0.000000
E2BB F8D3 3C3B D645 2EDB C099 E18A C3B7 FED67D6B FDEB10A0 -33.308441 -33.308441 0.000000
3159 19D9 F09E F36F 3C50 37AE DAE6 009A FF0A3663 127CD96B 295.803081 295.803081 0.000000
C394 C3B4 0EE6 B8DA 340C 36A9 4904 198C 008BC887 E489601B -439.414037 -439.414037 0.000000
32B3 C32A 1A76 1A34 4FE3 4C50 4370 B40F FF612D21 FC4362A6 -59.788416 -59.788416 0.000000
066E 411E 467F 2E7D D296 1C68 FE85 F624 FF952A39 0378306C 55.511822 55.511822 0.000000
BF17 2A56 D10D 0A09 B235 F1CE BA4A DCD0 00CD9BA4 1D95F3AD 473.371991 473.371991 0.000000
00A9 4EE6 1EC5 C04A C52C D005 DEB1 B243 0097F0B8 00FF68D5 15.963094 15.963094 0.000000
FB52 1605 D5B3 EDDE C127 D1DF 4FE1 1BE6 FFCE192C EDCFA6CC -291.021778 -291.021778 0.000000
D7E7 2438 F10F FD9B 44CE 2F43 3E74 F61D 00AD39C4 F9089DA9 -111.461509 -111.461509 0.000000
2A2E 1974 D123 F21C BC07 C74D CEED 4349 009124C0 F5100D49 -174.996757 -174.996757 0.000000
C9D9 137B 314F 0ECE 27D3 DF9E DB2D 2991 004BF30D F0B82B63 -244.489408 -244.489408 0.000000
31E5 28A6 D650 E960 49FD D639 BB20 CC68 FF914582 17213BC9 370.077096 370.077096 0.000000
4F18 B321 4F7C CEB7 010E 45E4 D0CF DCA8 FFD5B63E E353814E -458.780931 -458.780931 0.000000
E445 1094 04F0 206A 1AE4 FFAE BD8F 1319 FF5FEC2E FD93E6A4 -38.756191 -38.756191 0.000000
39E1 BED7 1EB4 F488 C03A 4CD0 CB4B 33DF 0047B99F D5AA4E7D -677.355838 -677.355838 0.000000
40DC 2D49 43B2 DEF4 C760 062E 0376 04E9 FF3D65D2 F2449B90 -219.712021 -219.712021 0.000000
C988 4707 0D67 2253 D3A3 C2E5 2AFE BA28 FEFF779E F05E95A3 -250.088468 -250.088468 0.000000
CA50 FAC9 4BEF 2CF2 1A64 4549 F387 0630 FEFB2A80 F56C037A -169.249151 -169.249151 0.000000
268E 28D0 29C7 393E FDE4 FC96 EB4D 3530 013EEBF1 08E611C4 142.379337 142.379337 0.000000
DD71 B213 D357 CED6 195E 4428 2035 C139 FFA6BFBE EDEAFBDD -289.313510 -289.313510 0.000000
B7F1 C819 F232 040C FEB5 08E8 DF61 FC65 00B375E6 00D27BA1 13.155183 13.155183 0.000000
0841 2109 0B67 D012 C685 F8A5 2110 29DF 0119F5EB F7EEA79B -129.084081 -129.084081 0.000000
0142 CCBD 3A46 E39E E81F B441 33DD 026F 007AF9C1 1B10FEAC 433.062176 433.062176 0.000000
CF65 4670 36F6 EF08 F93B B33F 355C E24A FFC90361 F96088F0 -105.966568 -105.966568 0.000000
EFA0 EE18 0142 41D2 123E EB11 F730 FFE4 012268F8 015C40B8 21.765800 21.765800 0.000000
161E F152 CAA9 D35C 3694 F806 E6D2 F73C 00B8CBC8 0CAB633E 202.711729 202.711729 0.000000
2BA7 E5C4 C814 D5C9 2C15 4040 29C9 D430 FF5283EF FE5A1306 -26.370356 -26.370356 0.000000
E573 D491 D84D C644 C506 24AA 09DF CE36 008E34A4 0A264B0B 162.393321 162.393321 0.000000
B0FF D0C8 26E1 F20A E75E BE68 439B 3B6B FF1AB3B7 19D4F102 413.308840 413.308840 0.000000
0F3E E4DA 11C6 4E32 26AA F41E DE4F 050C 008AC549 034E8673 52.907825 52.907825 0.000000
3500 06E4 0F17 4E9C 09B5 3024 3645 B11E 0103A90C EF4BD797 -267.259866 -267.259866 0.000000
13DF CA76 29DB DDCA CEC0 C920 E070 432E FED387A1 F8577DBD -122.531802 -122.531802 0.000000
16E3 B384 17EF F1A3 EF60 B2AA B099 C07C 00884105 124AA998 292.666405 292.666405 0.000000
F76F D40F 4C4B FE34 E7B6 4BFF ED06 002E 00AF39B9 EECBD1AE -275.261309 -275.261309 0.000000
0A1E BAF5 09D5 E9AB 1E1A 343F DC1B B8A2 FFED4FA2 F7DF7CA6 -130.032068 -130.032068 0.000000
029B E9E0 C666 EDF3 1541 B460 D71F BD62 FFC08683 1466493E 326.392881 326.392881 0.000000
326E 1653 2E4B 48A7 139C 2DDA 21DB 310E 00638CB5 1C4B40B6 452.703299 452.703299 0.000000
1E33 C0EF EDD9 D7C5 B3D1 2F49 2251 D61E FFAF9439 EF32D4C2 -268.823057 -268.823057 0.000000
CF84 F35C BE70 28D0 F7C9 DB53 4B7D 2991 01081DE3 F7B13DDB -132.922399 -132.922399 0.000000
172B EFFF F8C8 D0B1 372C 282D 3DD0 0AA1 FF299895 FDEFCC9D -33.012546 -33.012546 0.000000
ECB3 FB8A EE62 2743 ECBD F265 D40B 36B0 FF6237D6 0C7C33B5 199.762624 199.762624 0.000000
1B11 2BE0 0FB6 F62E 3C0B E04A 332F 3867 00E0D42B 02C4E992 44.307024 44.307024 0.000000
2EF3 1F30 3AFF F3C9 3C74 DD7E 3FE6 D230 FFCB334F 179690D5 377.410359 377.410359 0.000000
2F8A C1F4 FECC 2CEA 3BDB B20B D57B 03D0 0097AE9E 1F78894C 503.533520 503.533520 0.000000
2C40 2C8A 3AAD D06D F917 0471 1F94 D36F FED98DB1 0DF2ADA2 223.167391 223.167391 0.000000
CDF7 D33E C87F BF7D 30BA C0C2 FB71 4B40 0086BE0E F015CBCF -254.637742 -254.637742 0.000000
457C 30D6 3CAE 1757 EC13 E983 BA05 F85D FF5127C8 E455C17F -442.640260 -442.640260 0.000000
0EBD F731 2AC7 004F 193B FCE8 E0B8 C1A4 FECE4D00 FB10089B -78.997899 -78.997899 0.000000
D50E DFC8 239E 0650 4769 B6CB B1CC B88E 000A58F3 F0A1E191 -245.882430 -245.882430 0.000000
4F8E 0763 CCB1 4393 B19C BA44 0BC7 4ACD 00773534 F77A1556 -136.369791 -136.369791 0.000000
26BA 3935 48E5 CBDB 0CE9 E8E7 E4EB BDA9 0089BC15 03217AFC 50.092525 50.092525 0.000000
1D12 DD43 F8E0 0294 1A34 D000 3FD9 FA40 00373A70 07DEA8F8 125.916252 125.916252 0.000000
DCA4 3F69 096D 019B 4ECE 3070 17FE 36EA 0059138C 02B05448 43.020576 43.020576 0.000000
DD68 0FBC C71A 0376 BFC7 E335 0EA4 B56E FFBDA551 02633271 38.199815 38.199815 0.000000
05EB 2996 4951 C8B6 FAC2 F8BF C8E5 C575 011BA222 FCAB99C5 -53.274959 -53.274959 0.000000
C99D 41A5 DEAD D25F 31FC D9EF 0E7F 09E8 FFF9A1E3 E7F13665 -384.924220 -384.924220 0.000000
44AB 0C17 B325 B1E6 4EA8 C208 3E26 1366 0017C133 F9B03B45 -100.985530 -100.985530 0.000000
D6F6 CB4F C679 0C84 DA9A 4FC9 3747 F198 002994D2 E89C1FC4 -374.242245 -374.242245 0.000000
B66B F48F F482 2B6E D25C B20A EAF0 4B1F FF16FBB3 1D61D5EF 470.114730 470.114730 0.000000
24B1 F141 2B5D DF01 E163 3054 05E6 30E7 FEF639A8 F27C84E4 -216.217556 -216.217556 0.000000
3100 EDB0 3FE2 F3AE 07EF 2BAE D2E3 4757 FEC9D022 EE7DC84A -280.138601 -280.138601 0.000000
16B4 285E BA97 FB62 22F0 4577 EE87 3C01 FED78452 108C89C7 264.783637 264.783637 0.000000
F63E 320D 47F1 E50D EE11 330A F519 C2BB FFC83C0F 0DD49BB7 221.288016 221.288016 0.000000
20D1 DCB7 2ECA 1CFF 10A8 07CE C14B 0307 FF6BD582 F55CD213 -170.198712 -170.198712 0.000000
B092 3410 BFE2 CECD EE27 DCF4 384E B97C 003D8D62 FE19C608 -30.389153 -30.389153 0.000000
DE40 E536 051B 1DCD 058E B652 1565 4FF7 00C2A8C0 11793DFE 279.577635 279.577635 0.000000
CAFF BE4F 3D7A C29D B383 C749 1AF5 F505 FF5B168C 26DA3963 621.639010 621.639010 0.000000
FD75 11BB 3300 3249 2EBE DA9D BFC5 FCAF 008536BA F004F226 -255.690882 -255.690882 0.000000
E198 BD7A EEEB 2FEF E500 ED79 FCD6 B44C 00B8A4EA FAC770FA -83.534918 -83.534918 0.000000
F527 B61D ED6F EBDC B71A 2B67 17DE C2EF FFA8757F F94B2AC6 -107.302057 -107.302057 0.000000
1258 3BF6 C1E3 0C09 4936 D565 4B55 3235 011EFA6D EC786847 -312.474542 -312.474542 0.000000
DD09 3CDD CEDA E9DA F804 48DF EB00 0EFA FF9E83E1 14C5456C 332.329449 332.329449 0.000000
263B C685 BB4C 1BF0 2786 F951 184A 32A4 0097EAA2 07012151 112.070634 112.070634 0.000000
1D47 BCB4 B320 329C EEA8 EC6C 1436 4857 0117A0D2 0C7CC11E 199.797148 199.797148 0.000000
3A90 2B9E 251E C8F6 4112 CFEA 4292 C837 01247CF5 1D7B0F77 471.691276 471.691276 0.000000
28E0 2014 BA51 C6D5 E62F 3495 46AD 2D10 009E0075 E5C86A46 -419.474054 -419.474054 0.000000
39E9 1799 1850 3E9A 326D D3B8 4627 1986 003141CD 146BDFC6 326.742132 326.742132 0.000000
FA1E 1C2C 4E50 BC4D 1D12 B69D BDE7 1E88 FFC5B1EB DABC061B -596.248509 -596.248509 0.000000
FCD8 D970 11B1 F609 C309 DD19 F1C8 24AB FF47DB9E 02E14271 46.078721 46.078721 0.000000
062B 1216 F281 B9C3 FF46 1347 DE74 FA28 FF382AEA 03EF8AB2 62.971361 62.971361 0.000000
3C62 0D92 F964 4436 2E76 BEBB 158C 40CA 00DA6980 190F099E 400.939848 400.939848 0.000000
E695 D74B F502 D316 C64F 43EC 050C C7A4 0069EE0E 0503485D 80.205167 80.205167 0.000000
CA56 3DCF DD34 B47D F12A BEF7 076D D0C0 00032510 00591AC9 5.569039 5.569039 0.000000
147A 4D99 CF67 1F04 E249 21E8 F650 E027 FF74EC8E 055686CC 85.407909 85.407909 0.000000
3335 1C5B 2283 B430 1137 03AE C7ED F6B8 006C4E3C FF769540 -8.588562 -8.588562 0.000000
47E9 003C B660 BA7F 3AC5 DDB1 B5D1 EA08 FF3141C0 2AF805E1 687.501435 687.501435 0.000000
D723 CB65 E551 F15D 2AFF CFFE 3C4F BD01 FFCA5E6B 00563BDA 5.389612 5.389612 0.000000
4003 3D03 0851 3D79 4107 07C6 CCED 3EDC FEF2C8E2 1E7EF242 487.934145 487.934145 0.000000
BF13 210B D733 3F00 4EDB E611 20FC 3B53 FF526938 F1515F68 -234.914207 -234.914207 0.000000
2CEB 3EEE 099B 0406 2044 EA43 2320 0E13 010D42A3 02E89A2B 46.537639 46.537639 0.000000
E059 3797 3CB7 1836 E2AD DBDA 1FF4 2109 00B9D580 07345E8D 115.273084 115.273084 0.000000
0F26 31DC FE42 0FE2 C07D 2885 D3E0 130C FFD2200A 056FB13C 86.980770 86.980770 0.000000
C1FE C281 3640 15A0 3DD9 EBC4 2BD6 2FB8 0047CE0A 037B1E9C 55.694973 55.694973 0.000000
2B4B FEC7 1880 BFBB 290B 07E8 DEF2 333E FFAB38B9 F68B4694 -151.295269 -151.295269 0.000000
3BAC 4EAE BDA0 FF1D F528 2BDC EA2D 25C8 FF977811 10125341 257.145326 257.145326 0.000000
D1FD C2D1 2FB6 EB21 4958 3C4D 47BC BCF1 FFED91B4 F72B9442 -141.276304 -141.276304 0.000000
C545 4B3C 3997 E5E4 148B D75B FED1 E9F8 FEF5A502 F04856F4 -251.478771 -251.478771 0.000000
3252 34FF E2FF C7E8 B8F6 BB90 0B07 121F 0050FEDB DEF70D28 -528.559288 -528.559288 0.000000
0A03 E5B5 141C C57C CD25 161E 2DBE D2E8 008E968F 0A32725C 163.152920 163.152920 0.000000
4A08 3B68 C0B3 43EE 0175 CB22 F659 340D FF6C7DEB 03C682B4 60.406910 60.406910 0.000000
4D37 CE6D F76E 03C5 C6B0 EC3E E3AC 1DB5 FF2A04BD F316E224 -206.569790 -206.569790 0.000000
C005 0E50 3954 E739 1BFD CB3A BE08 4BA9 01158D26 E10B0178 -495.312141 -495.312141 0.000000
D9CF 272F 194E C1D3 B9FF 4F88 4943 D235 FF253EB0 282030F2 642.011950 642.011950 0.000000
C421 DD82 2E63 CEA7 FBCC 2C8A 4F9C B40C 00F19CE2 18FDEF6A 399.870951 399.870951 0.000000
1300 2F05 F5D8 4FF8 4586 E0D6 D1A4 3C91 010F9023 15417229 340.090371 340.090371 0.000000
1051 DA4A CC89 1F1C D45F E876 C99F 137A 00867915 0E82CAAF 232.174483 232.174483 0.000000
EBCF F1E8 4C17 BC4A 3FEE C31F F426 DE05 009BC148 046200AE 70.125166 70.125166 0.000000
BACF 4224 054F CF01 D81A 0EF3 EAE5 45B0 010227DB 01E11468 30.067482 30.067482 0.000000
3D6A 1740 D1F9 E74E 00A0 ECD5 DC5B 4FE7 FF58A827 FC74CB8C -56.700306 -56.700306 0.000000
D107 B607 CAE4 0A5C E812 D10E CD23 0F7E 00526BB5 1D74F009 471.308602 471.308602 0.000000
0EEE 0233 E623 B562 4A91 CF2A 1FE5 4064 00C308E7 EEB357AA -276.791098 -276.791098 0.000000
CB8F 38BB F6F1 EAAE 21EF 38C1 027F E63B 01267545 08D5696A 141.338236 141.338236 0.000000
3299 B286 EC6B BC6C 234F EA9A F43B B032 FEDE7984 224A6818 548.650414 548.650414 0.000000
3D9C B425 25DF BF7C 3B98 11A8 CCB8 011F 00EE7A84 022C48B8 34.767754 34.767754 0.000000
EE70 E30E DD24 D682 0530 F87B C35E C7C8 0045785F 122247E1 290.142549 290.142549 0.000000
E075 4E8C 3699 1DE5 2B1C CB7B 3D71 2162 003BC5AC FBCF3FEF -67.046891 -67.046891 0.000000
136B CF64 3638 B526 E70E EDEC B1AA C7C8 00831AAE 01E64498 30.391747 30.391747 0.000000
48D7 CAFD 4AC8 0300 E695 4551 C5A5 FCDA FFA6E479 D8FB8791 -624.279403 -624.279403 0.000000
B198 31BC CD01 038E 3A2F E253 C255 3D75 0072AD5B F6001972 -159.993788 -159.993788 0.000000
E482 CB12 0C54 23B4 DB5C 4578 DBE8 4CD9 00C8F013 FF560AEF -10.622331 -10.622331 0.000000
B881 C08A 3C1F 118B 33B4 C61F 307F FEE2 008A99A9 0BC31E2A 188.194864 188.194864 0.000000
2D96 E9D9 EBF9 F252 0781 FBDE C7EB BF5C FEDF4D64 08685D33 134.522754 134.522754 0.000000
3205 1CDE 43CC B385 D87E B1FF 46F7 DCA8 009A44C5 0D70A779 215.040887 215.040887 0.000000
C322 3026 3411 DB22 4DD5 B053 494F C20F FF9AA297 F5F17970 -160.907852 -160.907852 0.000000
4B4A 36DD B313 3294 1D6B CAF8 FA30 BBE0 FF967DE6 F1295EFC -237.414310 -237.414310 0.000000
0CD6 20F8 D565 EB46 E571 42C5 123B 0972 0109C41C 0481AEDD 72.105191 72.105191 0.000000
153F 1F5F 02AE C664 C511 16D5 B383 35C5 FF9F89EE F0A11A26 -245.931116 -245.931116 0.000000
DC6A 19C9 F5EC 163A 3D67 EC0D 2DF0 D316 00F5930E F0B4DF25 -244.695521 -244.695521 0.000000
C04F B6CF DF57 F355 E536 2517 2637 103D FFDA7938 F63C3D6D -156.235003 -156.235003 0.000000
C0FC 4026 4CD3 0FDC 24A6 070A 3ED9 29C9 FF40CB7A 0D71D2F5 215.114003 215.114003 0.000000
1D7B 2FB1 CB9A 12A7 162A 4F8A EEDB 2715 00CE7221 1888802A 392.531290 392.531290 0.000000
B9D5 1459 F97F B719 C275 DF42 3C89 2BC9 FF85C675 FFC82358 -3.491371 -3.491371 0.000000
CBD6 344B 0554 D10E CB2A 4559 0D62 EF3C FEFF6386 1B484B25 436.518346 436.518346 0.000000
B46C 1B69 3878 C354 111C C9F3 225C C896 0058F16E 0A389D41 163.538392 163.538392 0.000000
C799 EDD4 F500 E237 2359 4FA6 4E0B 1949 01192909 ED5C8361 -298.217925 -298.217925 0.000000
C697 B28D DAB7 C81A FC26 B9D1 3539 FE5A FEC40D41 0D7890AB 215.535319 215.535319 0.000000
C16F CD6F 26AE 3312 11A6 EF33 F831 E064 00EEDA3D F873DFAA -120.757895 -120.757895 0.000000
1917 0DBE D728 D993 BA9B B09D FDA7 E02E FFC88D04 F9DF1CF9 -98.055427 -98.055427 0.000000
BB72 29AB EEFA 4E8F 1881 E1DC 0426 412C FF73E6F8 07B5560E 123.333509 123.333509 0.000000
FF72 B812 2C54 187A C3E3 F8C0 C2BD C82D FFF2F5C0 F22BCACC -221.262989 -221.262989 0.000000
1C7F C1A8 06CC B5AC 15D0 00A5 BB6D E223 004B4010 096A3AE8 150.639381 150.639381 0.000000
DF64 17AF C2C8 F976 D721 EE93 E5F4 CD1B FF34988A 0A5407FD 165.251950 165.251950 0.000000
BB42 C1BA 32AF B60E C5BD C011 F720 23B1 01351BC3 14567B65 325.405126 325.405126 0.000000
C49C FAD3 FF6E B5C8 E35B 4FD2 DF9E 02DC FEDD35B3 03238B01 50.221437 50.221437 0.000000
B7F4 D3F2 C280 D061 F5DF DA23 2BF2 CE27 FEE2DA6E 06F7D3D7 111.489219 111.489219 0.000000
34AD EEE4 2851 211A 122A 42AA BAFD 088A 0026DA1E F5AB6DF9 -165.285651 -165.285651 0.000000
E81C 0367 F64F B378 B3E3 0377 1554 44C4 FFD1134A F199D6CB -230.385060 -230.385060 0.000000
4CE8 C23F 3F7D B16E F417 FB1E 4352 B975 FEEE1D3A 22E050C4 558.019718 558.019718 0.000000
3E20 0013 22A2 F3E7 B2DB 31AE 4B84 330A 00D205F9 F5EAF8D1 -161.314254 -161.314254 0.000000
E0B8 2C02 C341 B06B 2408 D9C8 FE6E 2F38 FF48E63C E6017FE2 -415.906279 -415.906279 0.000000
CC18 011C F03C 133E B37B 18FC DDCA DC97 0077113F 0F889D41 248.538392 248.538392 0.000000
2671 FA27 DAD7 D8F6 D39E D3A1 1C82 CA3F FF6C6B78 FDD4E575 -34.693980 -34.693980 0.000000
2DF8 D5B1 3AB4 C09B 1A34 4F06 E85C E54E FEF63481 F7CBEAF1 -131.255141 -131.255141 0.000000
