a0 a1 a2 a3 b0 b1 b2 b3 c0 sim_hex sim_val golden_val abs_error
17 F6 E6 F7 3E E7 08 1A D5 E8 -0.375000 -0.370605 0.004395
25 19 F1 14 02 30 0D 38 FF 22 0.531250 0.521240 0.010010
2A DD D6 D1 22 17 EF D2 16 46 1.187500 1.197998 0.010498
2A 0D 3C DA 0A E9 35 36 D5 E9 -0.359375 -0.366943 0.007568
2A 2C 30 0F 03 C9 C2 04 31 E1 -0.484375 -0.506348 0.021973
F6 30 10 D1 1E 34 E5 23 31 32 0.781250 0.794678 0.013428
FA CF 22 D5 33 D6 FF 1F F4 F9 -0.109375 -0.093506 0.015869
05 10 F7 17 24 16 37 C2 D1 BE -1.062500 -1.073486 0.010986
E2 1A 23 31 0C E3 2A C2 2D 03 0.046875 0.048340 0.001465
34 F3 38 ED E2 DA F7 F0 F9 E6 -0.406250 -0.418457 0.012207
CA 24 FE C8 0E FB CD 10 2C 11 0.265625 0.265137 0.000488
F7 C3 E2 25 32 1B 05 FE 20 FC -0.062500 -0.066650 0.004150
0E 2F 27 24 06 08 3E 0E 19 47 1.218750 1.216309 0.002441
24 DF 3D FE FC C9 3C CB 38 62 2.250000 2.202393 0.047607
D0 FF C4 E3 D9 E7 25 F7 DD DC -0.562500 -0.562012 0.000488
08 EB D7 FD F1 F2 DE 32 1B 32 0.781250 0.768066 0.013184
E2 F8 EB D1 F4 12 35 1C EC CA -0.843750 -0.852783 0.009033
DE 2B D0 3E 1C 26 17 C8 06 C9 -0.859375 -0.856934 0.002441
E9 1E 06 FC E6 04 2B 1A CD DA -0.593750 -0.583984 0.009766
29 1C 28 CC 39 E2 DC CD ED 18 0.375000 0.364502 0.010498
28 29 C3 35 DA 19 CC FF 36 50 1.500000 1.484375 0.015625
3A 13 CA 11 2A 3D 13 DA 3D 4E 1.437500 1.422607 0.014893
CD 10 DC C9 FA 1F E4 37 30 1E 0.468750 0.453369 0.015381
DC CA 3F 30 DB 12 07 24 D0 F8 -0.125000 -0.132568 0.007568
2A E3 E8 2A F5 1E FA 24 05 0A 0.156250 0.157227 0.000977
28 2E 3E E1 1A 0E 34 1C 04 41 1.031250 1.048828 0.017578
C8 3D EB D4 F7 28 D7 38 32 44 1.125000 1.108643 0.016357
F3 FE DC FE 35 DA 12 0A C5 B8 -1.250000 -1.234619 0.015381
C8 F7 33 CD FF 35 06 39 E9 BE -1.062500 -1.097168 0.034668
F3 FA 3E D8 1A 0C 1A C0 C8 02 0.031250 0.043457 0.012207
C9 F2 ED CD EC 06 D4 F9 2A 46 1.187500 1.195557 0.008057
FF 2C D9 E9 3B 1D F1 0D F1 08 0.125000 0.132568 0.007568
08 01 1C 40 F5 26 2D 02 FC 12 0.281250 0.264160 0.017090
1C C7 CA F3 03 1D 27 DD 0F DC -0.562500 -0.551758 0.010742
21 10 09 EF 30 E4 F8 35 0B 0E 0.218750 0.211670 0.007080
38 DE E7 1F 15 F8 EF C2 05 04 0.062500 0.066162 0.003662
EA E3 F4 01 37 D1 14 CD 37 34 0.812500 0.825684 0.013184
CA 33 D4 F2 E0 35 E4 C6 12 5B 1.843750 1.862061 0.018311
39 F9 35 D3 15 02 F0 3B DF BE -1.062500 -1.082031 0.019531
E4 D6 3A E9 08 2E 17 C1 16 20 0.500000 0.496826 0.003174
D0 C6 F7 D9 CE 24 D8 E3 C2 DF -0.515625 -0.528564 0.012939
3D DC 3B 1A 22 27 D1 C7 19 E1 -0.484375 -0.484619 0.000244
2B 2B 35 05 C7 25 0A 01 19 15 0.328125 0.311279 0.016846
FA F7 0C E2 C1 E6 06 2B DC D3 -0.703125 -0.710449 0.007324
10 01 08 3D C1 DD E2 FF 29 13 0.296875 0.312500 0.015625
DD F7 C2 08 ED 2F 0F 1B 3B 32 0.781250 0.806641 0.025391
1E 3E 0D 2F 09 CC 23 1E FB EA -0.343750 -0.343994 0.000244
3D C1 39 35 FE DE 16 F1 F3 1A 0.406250 0.402100 0.004150
EB 33 D2 3E 27 29 2E D9 EE BD -1.093750 -1.077637 0.016113
20 14 37 F4 C1 2C DD 1D 1D E8 -0.375000 -0.379150 0.004150
E9 30 2A 35 EE DB D1 DA 39 E5 -0.421875 -0.415527 0.006348
2B 2D 01 26 FB C2 EA 28 FB E3 -0.453125 -0.446045 0.007080
FD E3 F8 27 31 34 03 0A 22 0D 0.203125 0.216553 0.013428
F8 25 2A 0C C4 FA 21 40 E2 09 0.140625 0.120117 0.020508
F5 03 3B E9 08 16 20 2F 08 15 0.328125 0.316650 0.011475
04 EA D0 1C 2B 05 CA 13 31 51 1.531250 1.543457 0.012207
FF 17 C1 DE F4 FA C5 31 C3 E2 -0.468750 -0.483154 0.014404
F3 11 06 30 3C D3 F1 0E F5 E6 -0.406250 -0.406982 0.000732
19 28 1C CB 37 CA FC C9 05 24 0.562500 0.570801 0.008301
DE C4 CE 07 1D EA 1D 38 13 08 0.125000 0.120117 0.004883
C5 D5 CB FB FA CF FE C8 27 4A 1.312500 1.304443 0.008057
CB EB 08 C5 F1 E4 E3 25 F6 E5 -0.421875 -0.408203 0.013672
DC C6 34 21 E0 E4 D0 FD 19 1B 0.421875 0.434814 0.012939
32 E0 1E FF DE 08 21 33 2C 1B 0.421875 0.439209 0.017334
CF F2 F8 24 14 DB FE D3 D3 BA -1.187500 -1.207520 0.020020
0F 34 31 36 33 FC ED FA E7 DC -0.562500 -0.561035 0.001465
1F 17 F4 0C 34 E8 2E D9 36 36 0.843750 0.853516 0.009766
16 C2 3A 19 D2 CB FB E7 15 29 0.640625 0.659912 0.019287
1C E3 07 12 CC C8 27 FE C6 CB -0.828125 -0.807373 0.020752
CA EF 0C C3 EE 1B 20 0F C1 C1 -0.984375 -0.988770 0.004395
06 27 E3 17 EC 27 40 26 19 20 0.500000 0.492920 0.007080
10 29 1D D2 23 D1 EF 34 E0 AF -1.531250 -1.538086 0.006836
04 F9 EB D8 F2 14 C6 DA 15 3D 0.953125 0.948730 0.004395
22 11 20 F8 1E 0C 3A F0 FF 31 0.765625 0.767578 0.001953
01 0F F7 E0 20 2F EE 13 DE E3 -0.453125 -0.460205 0.007080
06 D6 C2 E1 D2 09 29 01 01 CE -0.781250 -0.772217 0.009033
30 21 D1 20 1C 1F D4 EB 1A 4A 1.312500 1.324951 0.012451
F6 18 22 E1 40 1C 3E 27 DE EC -0.312500 -0.303955 0.008545
10 C0 EF 3C EA DB 05 28 0F 4A 1.312500 1.291748 0.020752
39 3F E1 0C 01 14 2A F2 EA E8 -0.375000 -0.381104 0.006104
EB D4 F3 07 D0 CA 32 DF 09 30 0.750000 0.751709 0.001709
F6 3F C0 F8 FE CF 32 F8 C5 9D -2.375000 -2.436279 0.061279
20 21 D0 D3 20 DB 1B C9 2C 3C 0.937500 0.927246 0.010254
34 C7 0D 2C 06 FA E3 DA 24 0E 0.218750 0.221924 0.003174
24 C4 FD 20 2F E7 F6 CF D4 EE -0.281250 -0.283691 0.002441
34 C6 1F FD D5 E7 21 32 20 22 0.531250 0.521240 0.010010
2E 29 FD 10 E6 E3 D5 D6 DD B8 -1.250000 -1.261719 0.011719
06 C4 C4 32 CA E1 11 2A 03 2C 0.687500 0.685547 0.001953
2E FE 30 3E 0F F6 F3 F4 1A 10 0.250000 0.245605 0.004395
2A C5 E7 E2 D2 F8 E4 3B FA D2 -0.718750 -0.711426 0.007324
12 E8 1E 2E 0A CF 20 3A C5 13 0.296875 0.294922 0.001953
DA 18 3D E7 35 3D 1D EB 03 1F 0.484375 0.472656 0.011719
FA D5 EB E9 F6 DF 1D F9 E7 F7 -0.140625 -0.138916 0.001709
C3 22 D1 23 D5 2A 14 CD C4 D8 -0.625000 -0.613770 0.011230
DF 2B 30 1E 29 D7 29 D3 1C F5 -0.171875 -0.172363 0.000488
24 16 21 3B 3E D5 05 D8 FF F1 -0.234375 -0.237549 0.003174
D8 28 37 2D E7 3C 30 E6 0E 4D 1.406250 1.407715 0.001465
3A 1B C5 CF 08 1E 33 F5 22 0F 0.234375 0.239258 0.004883
1B C8 01 FB 09 E4 24 2C 2F 44 1.125000 1.131592 0.006592
CF FD DE E0 CD 2E 33 3A 1F 0C 0.187500 0.184326 0.003174
10 02 D6 C7 D5 2A 1E 0E FF D5 -0.671875 -0.665527 0.006348
C1 C7 D4 DA C5 38 DC D5 31 56 1.687500 1.679443 0.008057
C1 05 ED 09 C3 0A F2 D9 E4 20 0.500000 0.492188 0.007812
F5 E0 12 DB E5 EC F2 20 D3 CC -0.812500 -0.824951 0.012451
C4 16 C5 0D C8 0B C2 F6 D6 43 1.093750 1.084473 0.009277
EB 07 D4 1F 14 1D EA 29 E2 01 0.015625 0.024902 0.009277
0C 1D E1 1D EE FD DC FE E3 EF -0.265625 -0.268799 0.003174
D7 FE 3D EE C8 F9 16 D6 C9 0F 0.234375 0.216797 0.017578
06 D8 38 03 E6 14 FC 32 D6 C6 -0.906250 -0.907715 0.001465
06 F9 DB DD 38 1A DE FA C7 E0 -0.500000 -0.494629 0.005371
1C 10 C1 E5 DC 07 32 D2 2A FE -0.031250 -0.028320 0.002930
0F D6 C8 3C 08 CC 24 CF 09 DF -0.515625 -0.506836 0.008789
3F FF 36 1C DD 25 F6 E0 E5 B6 -1.312500 -1.319824 0.007324
FA D1 24 D6 2D 34 29 0E 20 04 0.062500 0.054199 0.008301
FB F7 D9 FA 01 ED 0F F9 20 1A 0.406250 0.407959 0.001709
3F 17 C5 EE FD 31 FC FB DA EE -0.281250 -0.285156 0.003906
CD CF E4 14 34 DE 23 22 31 1E 0.468750 0.451660 0.017090
DE C1 C0 CB F2 3C FE 2A E1 A6 -1.812500 -1.803223 0.009277
CF F4 13 C4 E4 21 FA E6 3A 50 1.500000 1.497559 0.002441
2F E3 C7 EA 21 E0 3F E6 01 F8 -0.125000 -0.116211 0.008789
DF 28 F3 EB 29 C8 EE 1A 2A ED -0.296875 -0.297119 0.000244
DB DC F0 CD F7 F5 2F 34 FD D3 -0.703125 -0.699951 0.003174
01 3C F1 3B 24 1E D2 2A 06 4B 1.343750 1.315430 0.028320
13 11 08 E2 E6 D6 05 11 1E 04 0.062500 0.059082 0.003418
33 29 F7 CF 16 3A F2 CE E2 41 1.031250 1.014648 0.016602
04 16 E5 18 28 E2 32 C1 E1 B6 -1.312500 -1.305176 0.007324
1A 3E 3B 21 C7 11 37 E2 EC 09 0.140625 0.133545 0.007080
FD 0C ED 3F 01 C5 39 30 2F 40 1.000000 1.034668 0.034668
E0 DA CF 19 EF 28 01 27 F1 EF -0.265625 -0.246582 0.019043
29 37 F9 D2 20 CE EF 28 E0 B7 -1.281250 -1.271240 0.010010
DE 0F 2C DB ED 13 E4 EF C4 C9 -0.859375 -0.857422 0.001953
D1 F3 E6 01 40 29 01 0B FF C8 -0.875000 -0.883789 0.008789
E8 1F F1 09 1C 16 DD D7 E7 EA -0.343750 -0.350098 0.006348
17 FE EB 3C 07 DF 18 FC 19 11 0.265625 0.264404 0.001221
C2 DF 18 CC 31 2F 2B 12 1D D5 -0.671875 -0.643799 0.028076
2E C6 31 0F 3E EC CF C8 CB D7 -0.640625 -0.639893 0.000732
36 33 35 C1 F1 27 0F C7 C6 1C 0.437500 0.452393 0.014893
02 FD E7 F1 D5 2D 0C 1A F0 E2 -0.468750 -0.472412 0.003662
3D 3D 12 EE D2 F4 25 3F C6 A4 -1.875000 -1.884277 0.009277
30 13 01 DD 3E 36 3C 3C CB E9 -0.359375 -0.349121 0.010254
0B 2C 01 31 CE 0C E6 EF 04 F5 -0.171875 -0.152588 0.019287
08 29 EB C4 09 FA 3B 0B DE BF -1.031250 -1.037354 0.006104
D1 C8 E7 0E 30 F8 3B D6 D2 AB -1.656250 -1.663818 0.007568
11 01 F0 2C 3B EE 01 D0 D9 C6 -0.906250 -0.888428 0.017822
20 E9 18 E9 0B 39 D9 08 FF DF -0.515625 -0.523193 0.007568
1A FA E4 29 C9 10 0A C7 19 D9 -0.609375 -0.620850 0.011475
1D 0F CD D0 3D E2 DF 15 DB FA -0.093750 -0.091309 0.002441
26 EF 28 ED 0D FC 13 3D 2E 31 0.765625 0.758545 0.007080
C8 F6 40 08 16 25 08 19 FB ED -0.296875 -0.295410 0.001465
C1 FE 35 F7 C4 07 29 1F 38 62 2.250000 2.256836 0.006836
05 E5 F9 E7 31 E9 0D C0 DF 05 0.078125 0.064209 0.013916
EA E1 3F 16 FC F7 40 19 0F 4E 1.437500 1.442627 0.005127
F5 18 1B 3D 19 04 E3 39 DC 04 0.062500 0.051514 0.010986
F9 FF E5 F8 DD F8 10 01 28 25 0.578125 0.579346 0.001221
F2 3A 3E F3 28 C3 3F 23 E6 DC -0.562500 -0.564209 0.001709
2B 15 EF FE 1E 19 F7 DD C4 E3 -0.453125 -0.439941 0.013184
10 CA 2C FD 15 20 ED 38 EA C4 -0.937500 -0.928711 0.008789
E1 E6 26 C6 F3 ED 09 DE F6 28 0.625000 0.627686 0.002686
1A 36 F0 FC C1 CA 32 D7 EE AF -1.531250 -1.548340 0.017090
1C DD 3D C5 36 E4 0D 15 36 4B 1.343750 1.343262 0.000488
15 E8 0F FD EF FD 1B F2 13 15 0.328125 0.336426 0.008301
30 1B E8 F1 2C 1C 18 2E 12 2B 0.671875 0.672363 0.000488
F1 F2 20 01 0B F9 02 E0 3A 39 0.890625 0.897705 0.007080
C5 25 CC 22 F7 C4 FE 2D DA D9 -0.609375 -0.607178 0.002197
2A EB ED E3 F8 DE 1E CE CB DF -0.515625 -0.520996 0.005371
FD F3 0D C5 2D FB 33 DA 2C 4C 1.375000 1.379639 0.004639
FD 36 39 29 1B 09 01 1A E1 FA -0.093750 -0.111328 0.017578
F1 10 D2 F2 07 D5 CE 12 2F 41 1.031250 1.040771 0.009521
40 2F 3F 17 23 08 23 E5 3A 5D 1.906250 1.931641 0.025391
1A 05 C1 09 08 20 FF EB EA ED -0.296875 -0.284668 0.012207
20 E4 C9 C6 35 21 C2 E4 F9 4A 1.312500 1.308105 0.004395
CF 0E 2A F6 26 30 2C FB 26 31 0.765625 0.766602 0.000977
EA 0E 2B 11 31 3D C8 EC DF B8 -1.250000 -1.241211 0.008789
22 DD 0C F2 3B F9 F2 D7 13 3C 0.937500 0.945557 0.008057
09 D6 3D 3C 32 27 19 14 E0 F8 -0.125000 -0.124756 0.000244
1F E0 35 E1 E8 D5 DA 06 3F 27 0.609375 0.601562 0.007812
1E 3A D5 FC 12 D1 33 14 3A F4 -0.187500 -0.182373 0.005127
FB 16 CD F3 F9 F2 FB 19 D3 CE -0.781250 -0.786865 0.005615
F7 E1 02 FC FE 04 3D EB 1D 1F 0.484375 0.477539 0.006836
04 FB 0D C6 F2 3F DD C8 12 38 0.875000 0.872559 0.002441
C8 EF 3D 01 23 32 E6 F8 ED B4 -1.375000 -1.372070 0.002930
EB FB 1D CB 0B F5 FA E4 E1 F2 -0.218750 -0.207520 0.011230
F7 D9 E8 3F 1B F6 D2 CB 1F FE -0.031250 -0.025391 0.005859
23 3B E5 E5 E8 EC 36 E5 C6 AE -1.562500 -1.577393 0.014893
EE CF 3E D8 D4 C2 16 2A D4 0A 0.156250 0.170410 0.014160
39 D0 12 28 3B DF C3 29 0D 52 1.562500 1.543213 0.019287
FC C2 28 05 FF FC D3 E9 0F F6 -0.156250 -0.171631 0.015381
23 C1 1F DC E0 1A E2 E2 10 E6 -0.406250 -0.386719 0.019531
D1 E0 DD 03 0A 27 10 FC 17 F2 -0.218750 -0.199707 0.019043
E1 08 D1 0F 2B DA FD 3B 19 0F 0.234375 0.241455 0.007080
25 3A EA D9 1F 1D D5 D0 FF 4C 1.375000 1.363037 0.011963
EB E4 DA CA 1F 3E F0 FA 3D 27 0.609375 0.597900 0.011475
D7 F5 24 C8 2E 19 2A E6 E0 EE -0.281250 -0.302979 0.021729
F6 ED C2 E8 12 FF 14 DD E6 DE -0.531250 -0.543213 0.011963
20 E7 EB 1E 12 CE C9 1E 14 48 1.250000 1.260010 0.010010
F3 E7 1B 17 F8 ED 13 F7 DC EA -0.343750 -0.346436 0.002686
01 D0 25 D8 13 3F C2 F7 E3 AC -1.625000 -1.658936 0.033936
03 22 D5 E3 3C 08 38 07 09 E7 -0.390625 -0.386475 0.004150
EB 09 FD 3F 37 DB F9 FC D0 BB -1.156250 -1.169678 0.013428
DD DD 31 3C DF 38 E3 37 03 14 0.312500 0.309082 0.003418
32 06 CC 1D 32 20 36 DE E4 D3 -0.703125 -0.706543 0.003418
1B CA 2A F3 ED 3E EC F9 D9 A8 -1.750000 -1.734863 0.015137
0F FB F1 D1 F1 FC 09 D6 DB F5 -0.171875 -0.179199 0.007324
F3 C5 E2 3E 0D F4 D0 CD 16 03 0.046875 0.054932 0.008057
35 D0 CA E1 37 CD 18 3E 19 3B 0.921875 0.914307 0.007568
DF 0A 26 1D EB E0 38 14 3B 56 1.687500 1.674072 0.013428
FE 19 01 2A 08 D1 38 17 F1 EE -0.281250 -0.275635 0.005615
17 C6 1B 0E 21 37 25 23 21 13 0.296875 0.285645 0.011230
DD 1B F0 19 12 2F C5 13 37 4C 1.375000 1.361816 0.013184
16 22 E4 C6 28 DD CF EC 05 27 0.609375 0.620605 0.011230
3C 06 CC D8 E2 28 C3 FB 2A 44 1.125000 1.098633 0.026367
DC E7 D2 3B DF CA 37 F0 D9 CA -0.843750 -0.837891 0.005859
FF 0D 15 0C FD FC CD 0C DB CC -0.812500 -0.816406 0.003906
D4 3E E1 3D F5 F7 F2 EE DB D0 -0.750000 -0.758301 0.008301
D2 3B 05 15 CA 35 C7 32 23 61 2.125000 2.103516 0.021484
CB 06 33 D5 2D 3B 20 E6 30 3C 0.937500 0.925537 0.011963
F3 C7 2B DA 01 C4 F2 D1 EF 37 0.859375 0.855225 0.004150
1B CD 14 F9 FF 09 F2 23 FA EA -0.343750 -0.340576 0.003174
E8 D8 0E EA E7 24 1E D5 C4 CD -0.796875 -0.809082 0.012207
DB 08 D0 F0 25 19 E5 EB E0 E7 -0.390625 -0.386963 0.003662
0D 01 D2 E7 F9 DA 33 C9 ED DB -0.578125 -0.565430 0.012695
1E E6 CA CF CE 30 CE 31 CC B2 -1.437500 -1.410400 0.027100
FF D2 14 1B 18 1C 23 24 FD 02 0.031250 0.041016 0.009766
C9 E1 C5 2B 3F E8 FC 2B 34 2B 0.671875 0.657227 0.014648
E8 2F E2 D8 01 22 07 FC 12 29 0.640625 0.653320 0.012695
FD FB 0F FE 03 08 15 C5 E3 E8 -0.375000 -0.359375 0.015625
C9 27 29 05 23 20 0B 1C 13 12 0.281250 0.275879 0.005371
D8 3D 08 3F E3 27 D2 D1 F9 FC -0.062500 -0.058105 0.004395
16 C8 E3 17 E0 0A F3 30 0E 11 0.265625 0.271729 0.006104
15 13 12 3E E7 1B EF E8 2A 0E 0.218750 0.215332 0.003418
3D FE 12 19 13 0B 31 17 D5 FD -0.046875 -0.038574 0.008301
31 29 34 1B C2 39 EA E7 0C E5 -0.421875 -0.427734 0.005859
DA FF D8 FC DB 1C CF 3B 04 34 0.812500 0.819824 0.007324
CB D5 D9 2C 17 D3 CE DF 2B 3D 0.953125 0.968262 0.015137
2F C2 30 E6 DE 36 01 1E 29 D1 -0.734375 -0.745605 0.011230
E1 3B 13 1B DA DA 2D 07 F6 F5 -0.171875 -0.161133 0.010742
24 31 FF 16 3D DC FE 29 DC F1 -0.234375 -0.236328 0.001953
30 27 CE 0C 05 F8 37 19 3B 14 0.312500 0.306152 0.006348
C6 E6 E3 FF 0F D7 18 FF 0D 06 0.093750 0.081299 0.012451
FD F6 19 3C 04 E5 07 3F D1 11 0.265625 0.294189 0.028564
F1 3E EE DC FF 1F 2B C5 C3 F7 -0.140625 -0.150635 0.010010
FD 14 CF 0C F5 1E 2E 01 F6 DE -0.531250 -0.549072 0.017822
2C FF 30 D8 DC D8 E1 E5 2C 0E 0.218750 0.210938 0.007812
CD FA 32 3F 0B 20 03 3A D9 08 0.125000 0.135498 0.010498
C7 C8 C7 C2 D7 E7 37 11 1B 16 0.343750 0.311523 0.032227
FD F6 C8 FF 3D 1E DC E6 35 47 1.218750 1.208740 0.010010
36 05 C3 12 D9 34 E2 2B C2 CE -0.781250 -0.783691 0.002441
2D 21 E8 17 28 EC F4 E6 3A 44 1.125000 1.108887 0.016113
23 35 17 31 F1 37 F1 0F 28 4A 1.312500 1.303711 0.008789
32 EF 0C D4 1F 02 C7 E7 DC F9 -0.109375 -0.090820 0.018555
CB 32 E7 2D E3 28 DF 05 F5 3D 0.953125 0.947998 0.005127
DC C3 3B CE FD 04 E9 1B 2A FE -0.031250 -0.037842 0.006592
2E 10 3C E2 09 02 2B C1 F3 3F 0.984375 0.997070 0.012695
D9 10 0D 0D 3E D5 C1 1F 3D 05 0.078125 0.093262 0.015137
38 F4 F2 1E CC 23 C3 31 19 08 0.125000 0.144531 0.019531
1C 0A 0D FA CB 37 DD DD 04 F2 -0.218750 -0.225342 0.006592
D4 3E F8 19 2E 3E FF ED CB E1 -0.484375 -0.497803 0.013428
02 C2 CB F3 F3 FF D4 F3 0A 31 0.765625 0.775635 0.010010
F1 2A E4 DD 3C C4 14 D2 C3 AF -1.531250 -1.531738 0.000488
D9 2D C0 31 F4 F9 E4 0F 25 47 1.218750 1.232422 0.013672
CF FB F9 0C E1 E2 D1 FE D1 EF -0.265625 -0.252441 0.013184
18 C8 2D FD EB E5 24 01 11 39 0.890625 0.906494 0.015869
F6 2B 20 06 C9 27 2E 30 ED 2B 0.671875 0.676514 0.004639
C1 D9 06 0F FA 02 21 32 F1 05 0.078125 0.070312 0.007812
F2 C9 D0 30 21 01 06 29 F6 09 0.140625 0.127686 0.012939
08 3E EA C4 EF E7 22 E1 CF C6 -0.906250 -0.905762 0.000488
3A 3C C8 1D 0D ED F0 22 F6 0D 0.203125 0.208984 0.005859
E1 D2 06 DD 19 F9 3D 2E DC C2 -0.968750 -0.976807 0.008057
39 EF 2C D7 C8 17 1F FE F7 D5 -0.671875 -0.662354 0.009521
0C 0E CB 1F 10 07 EC 31 D3 01 0.015625 -0.002686 0.018311
DF FB 3D E7 EF 05 03 C2 C8 EB -0.328125 -0.321045 0.007080
23 D8 FF C8 EB D6 CF EF E1 00 0.000000 -0.009277 0.009277
22 27 C8 06 0F C4 1E 1E 0B D7 -0.640625 -0.641113 0.000488
FC D9 EC 24 0A DE EE 1A F2 1B 0.421875 0.411621 0.010254
E5 D1 32 0B C9 D0 F2 34 24 4E 1.437500 1.444580 0.007080
E1 08 E8 37 31 E4 0C 29 C2 C5 -0.921875 -0.914062 0.007812
FD CE E8 25 E7 2E C2 1F 2F 35 0.828125 0.834473 0.006348
CE 02 38 D2 02 E3 D4 D4 D5 CC -0.812500 -0.817871 0.005371
CA CC 06 DC 04 29 37 31 1C E1 -0.484375 -0.485840 0.001465
0E DD D3 1B F0 E8 0A E6 D3 CA -0.843750 -0.833984 0.009766
FF 3C F6 D4 C4 10 FA C1 39 5A 1.812500 1.831055 0.018555
15 3E C5 CA 0D C1 0B 2C 1B BA -1.187500 -1.203613 0.016113
FC D9 13 2D FF 20 C3 2B EE E7 -0.390625 -0.395508 0.004883
F4 CE 19 37 C0 3D FA D8 C7 A0 -2.000000 -2.021484 0.021484
15 CD D9 CE FF EC 0C 02 3E 42 1.062500 1.073975 0.011475
36 25 3B D2 32 27 F2 3A 3A 42 1.062500 1.064697 0.002197
D1 F4 17 CC C7 E2 04 F5 DD 17 0.359375 0.357178 0.002197
04 E1 CE F6 39 1B E0 2C 33 3C 0.937500 0.931396 0.006104
38 1D 20 16 EB DD 33 1D 35 37 0.859375 0.847412 0.011963
10 03 3F 15 1A FA F4 FB 3C 33 0.796875 0.824463 0.027588
3D 35 FF 3E 28 2E FD 1A 1B 60 2.000000 2.007080 0.007080
3F 3C 1B E5 21 E4 F6 10 E5 E0 -0.500000 -0.495850 0.004150
18 3A D1 C7 DE E1 1B 01 18 DA -0.593750 -0.586914 0.006836
EE FC 28 1F E6 1A 30 CE 17 22 0.531250 0.538574 0.007324
11 2E D2 E9 1F 1E 2B CC D4 E6 -0.406250 -0.412842 0.006592
F1 EE 07 15 31 2D FF DE 2B 07 0.109375 0.118652 0.009277
F3 1F 3B 08 28 CC F9 F7 F9 D1 -0.734375 -0.748291 0.013916
35 E3 0B 1A D1 2D F7 FE 31 F3 -0.203125 -0.197998 0.005127
FD EA E6 D8 2F C9 E1 C6 F9 3B 0.921875 0.914795 0.007080
12 EF 30 D5 E9 C6 31 FE E0 0F 0.234375 0.234863 0.000488
32 F1 ED E6 D4 21 F3 C3 CD C0 -1.000000 -1.007324 0.007324
CD D7 23 06 05 DE 3A E5 1D 46 1.187500 1.187256 0.000244
F3 F8 02 25 0C 31 0E D9 22 04 0.062500 0.052002 0.010498
E8 05 F6 2E EC C7 26 DB CC B8 -1.250000 -1.273193 0.023193
D0 13 EC E4 17 39 2F E7 C2 BF -1.031250 -1.032471 0.001221
01 DE C9 E1 E1 0C FE EA 40 43 1.093750 1.086182 0.007568
C1 C1 D8 04 05 CF 26 22 DE F3 -0.203125 -0.192383 0.010742
CE FA 10 FE CC 11 01 2F 37 4F 1.468750 1.450195 0.018555
C0 CE C2 EB 21 1A EC C5 3D 2E 0.718750 0.725342 0.006592
FF F1 F7 C7 26 DA E2 39 ED C6 -0.906250 -0.894287 0.011963
06 E8 0F 07 EE DA FF D2 2D 33 0.796875 0.817139 0.020264
D1 D9 40 C6 3C 0E 1A E7 1F 1B 0.421875 0.422852 0.000977
1A 26 22 12 29 16 2C F7 F2 24 0.562500 0.571289 0.008789
DA 28 17 E0 24 FC F1 D1 CE CA -0.843750 -0.871338 0.027588
14 35 EA 1C 22 1A 16 1E E7 0D 0.203125 0.198730 0.004395
24 06 CE 15 F2 D9 28 C1 37 F7 -0.140625 -0.132080 0.008545
D6 D5 39 FF C5 E2 3A C9 35 65 2.625000 2.568604 0.056396
06 11 06 2D DA 25 3D 07 F3 04 0.062500 0.061035 0.001465
D1 19 FF DA 0D C8 C6 1D 25 F5 -0.171875 -0.167725 0.004150
F2 18 3C E9 E7 C8 18 C3 12 2E 0.718750 0.732666 0.013916
D5 0B 27 F7 37 ED E8 15 38 FE -0.031250 -0.028076 0.003174
C6 C4 C7 08 F7 C3 26 E0 3B 4A 1.312500 1.351562 0.039062
24 12 F4 ED EF 29 FA FB 27 2B 0.671875 0.680908 0.009033
FB 2E C7 03 32 E2 37 17 24 DA -0.593750 -0.583984 0.009766
19 26 08 C1 EF 13 25 37 FD D0 -0.750000 -0.748047 0.001953
2E E8 0A 3D D6 CE E2 CF 23 E4 -0.437500 -0.434814 0.002686
CC CB 11 ED 25 E5 31 C4 2F 43 1.093750 1.095703 0.001953
E6 11 E5 D9 E2 19 2A FE 21 23 0.546875 0.552002 0.005127
E5 2A EA F5 01 2A FF 2D 15 29 0.640625 0.636719 0.003906
EA 32 E2 3C 1B 3F F9 13 3A 5C 1.875000 1.859863 0.015137
D8 C1 DE E4 3D E3 0C 08 DE CB -0.828125 -0.835205 0.007080
EC 23 EA F1 10 DD 38 FB 14 EA -0.343750 -0.347168 0.003418
D9 FE EC 32 3A E9 2D 10 05 E1 -0.484375 -0.487305 0.002930
E2 0C 0E 3E DD 1C D6 39 F2 36 0.843750 0.838867 0.004883
E9 C2 E3 26 E6 F8 14 08 16 23 0.546875 0.543457 0.003418
0C 21 30 C6 F2 1D DE 29 0C D9 -0.609375 -0.598877 0.010498
DF 19 19 06 F9 F9 D1 DD 09 F5 -0.171875 -0.183838 0.011963
CA CA 14 C2 2D 2E C6 04 23 C1 -0.984375 -0.996582 0.012207
C5 DB 26 05 C7 D5 F3 2C D1 19 0.390625 0.408203 0.017578
ED EF 34 36 D5 D6 E0 DA DF BE -1.062500 -1.049072 0.013428
