# widthSeld, typeSel, A0_8, A1_8, A2_8, A3_8, B0_8, B1_8, B2_8, B3_8, C0_8, A0_16, A1_16, A2_16, A3_16, B0_16, B1_16, B2_16, B3_16, C0_16, A0_32, A1_32, A2_32, A3_32, B0_32, B1_32, B2_32, B3_32, C0_32  
1 2 1C 5D 1D 00 17 2F 67 13 65 6881 7527 0033 2C1E 9A2D 3BC5 83ED 0C3C 31D3 29912804 E50DC406 F51F357D 5A44B09B 28E50168 70ABCD55 80D684E7 AA0E32A6 FD52AD9C
1 0 1C 12 54 43 BA EF 5A 6D 5E C9FC 1100 D546 C009 EB84 B4D8 AA48 FA19 C612 A9ECD4CC E971F790 0B586980 F974A329 3EC90EBB 3591CF2C F2A17A22 72B6151A 96FFFD2E
0 1 72 DA B5 00 D6 7B A6 88 03 3246 E05F 9F4A EC83 3C1E E522 E611 7D24 701D 27DA22A0 88C9E913 4B717A60 EB5A1795 5DD3FECF 7F6FBC49 EEDFE792 19899B22 96DF4BF8
2 1 A6 D5 69 57 C9 5C 40 27 36 A359 F32F CF77 0870 B78E DA56 5D9D 3C7D E54B 3F8C64DB 5FD784D6 88474DEA 1DAC2B2E 3FC1BBC0 9B69A318 E45BD28C A24BF3D3 9DDDDDD1
1 1 3F 28 58 0D 68 01 4C EA D4 A7BE 9898 DB43 DBA1 BEF9 EA70 DF7B 8524 EBC6 F999C058 9859D59C BD9CA8DF B4A5FEB9 125AF98C C86D609D 8F107D4C C0E43C15 D8F76291
0 2 22 13 18 68 82 11 07 87 1A CF7F CAE8 63C6 9B3F 3117 BC63 38C1 59D2 F0A1 A147387F 700AD89E 3D1B852C F7A03E3A C7BBF8E2 6EC72ACA 0488DACF DBFA25F5 563E4FB9
0 0 F6 FA E3 DD BB 04 55 E9 DF F27D 815F 3809 3C33 4605 6173 79E7 C3E7 59D2 1EAA3D17 964A5A19 85D604A5 02E4F33D F61E7A8E 43468872 2DECE345 869D2CD5 2CF7C37B
1 1 0F 76 E6 B2 A3 C1 A4 78 C5 BA43 21D0 829F B52E 957E 4900 01FE FC9C 58CA D92858E2 86828D47 7907AE5C 26EC1918 036E43C9 1C293D23 19173D04 756E8B3A 1A1DB779
0 2 F8 87 F9 E4 C8 99 4D 09 CE 74CD BB73 0B47 E2F4 BBC6 4AAD C17D 8A23 07A7 473702D1 DD0C4413 2080829E AC442148 975DF562 D61E1F08 4A3A3B87 BCB1E358 9EC6AEE5
1 0 8B 4D 05 64 3F 5B 90 51 DE 3A56 798D 7B28 2A23 BD87 8314 EFB8 57F1 3FB7 2C65ECB6 3A623233 75797E8D 0377D0D3 D8C27416 3CC98462 8251097B D39A20CB 0279155B
1 2 B2 31 2D EF F8 1B 20 23 21 B6CA 4C0F 2CC2 4472 5082 5D9F 3D50 763C 30D9 975756F1 F7D9F60D 29E9BA2F 74D9F65E 162AA1C1 B3DB6DC6 137D37D6 D4E96241 431A2888
1 1 39 9B E6 8C 2F EB AF 71 24 C7B9 E171 B96F 5E72 E9D4 A914 ED06 1406 1945 65767A88 B21E5E54 4B3A7954 4C7F4BE4 D996BB5E C985D968 E743A7F1 75B1419D 6AD4CBAE
2 0 99 ED 47 94 94 45 CB C0 1D 538D EDB6 B529 6734 AD21 353D 825A E887 8F4A C4CFA5BC 15A661A5 EEBB4113 927AC8F2 B8BD0BB0 C99A9E5A A9AC466D 42844F53 EB09F355
1 1 CC 8E 65 E9 03 E4 4F 78 F7 20BF DB44 CE5B 9D3E AE76 89EF 1952 1E8C 5FEE CFC86AD4 A831A923 D15E8751 2A97B931 740D4533 CF405131 4C9B13AB 0E3BF069 2C22FCE9
2 2 8F 41 CD 53 95 D0 4A A0 D9 8E85 4C46 D5AD C435 8ED0 47E6 41BE AA14 9F0A F8B26641 8E0E73C7 BAF990E4 F04CE2D0 3B043BE9 BA5BD8E8 53EA9236 232C55B9 E30BD2E3
2 0 DD 75 62 86 17 7C 70 55 EA E99D 7783 AE19 EBEE EFF1 BEBC 4C2E 2F56 581E D48C111A 1EC01E0E 94B85342 9A85EF0C 2276AD1A 8E030C48 2368B699 75DEDF05 916F3955
0 2 96 F3 01 B7 24 B8 6E D6 0B D03D 20A1 E2D4 FC3A B7A3 4EEE 4256 2AA4 4690 5D658BEE 1593C9FE ABE06A94 3C9BD335 6F5047FD 6088C6E7 6EB5A2E8 A9EDFD3F FEC5A5DA
2 0 F6 08 22 E8 E2 B0 41 64 44 F73C C0BC B0E8 37F8 F43E C13C 6B24 3996 38B2 B59226AA 49D52C8B 012743F1 9EDBC140 DD3072BE B038328A F1548CA2 FC81B3F0 5DC945CA
1 1 8F DC 75 6E F3 55 0D 8E 8E 24CF 81FE AAE0 97AF 2875 DD4D 52E6 C52B DCBA FFF52FA7 EA32856B BD12FE4E FAD20D61 039C3E2F 5AC41668 25D32D97 C0DF1CF8 06823CDD
0 0 5E F4 71 84 DA F0 69 5A 68 DAFA 261B 10D0 DFC5 9424 56BC A259 E172 8780 A2E6E4B7 2ECD931C 24EF24B0 938E5CCD DF1B75BD 653ED60B B348A5A1 EB10D41F CD84FB71
1 1 A0 D8 25 2E 9A 60 7D 87 5D 963C F085 7F0A 2629 934C 17E3 5A92 42F3 74FC 0B812D47 ADBC3C73 F9186E0C 8146ED2A 54C9446F 7A664D4E A292FCE7 B3FE8A2E E814C9DD
2 1 36 18 C4 6F 0B 0D CB 1B 62 33BC F135 8C23 54F2 8542 CD59 817C 9407 6F40 0D083082 3F7E38AF 509653B2 E7E2CE93 44EA37A5 9FC3DEEE 6B6FF6DB 27350C96 85CDE34C
1 1 AF 71 49 79 DF 4B 14 BE 77 4C45 44DF 53A1 9FB7 EAA3 B594 8F3F EF6D 1301 6E6389FB 379C5E39 2187097E 88DE9125 49516A73 530C3220 BDCC0FCB 1ADEF3BB 28A5A9CB
1 2 E4 51 DD 52 1E 20 D3 B6 5D 1A0F 81B1 36DF CE63 3AC8 55B2 AAF3 575B 5DFB 9FBE196B C8BD24DB 2B8A0BE7 C8212C32 DF0A3293 080449D4 E0F1FA43 C53E4ADF EBF7CA63
0 0 70 88 44 2F EB A2 F1 DB 85 41F9 9DE9 BE2D 3546 C4F8 10A8 1C2E 84E3 BDCF 436D1F84 DFE0EECA 723E0292 2741312C 2BCFD6D0 E600CDF8 3AC5F5E5 E041B89F AC95F0BC
1 1 6D A0 31 C8 07 AF 50 65 67 68BC C547 848A 9EAD 3EB0 77FA B411 0931 1E9E A42D8BF1 7F799690 05F1F780 F7438EC7 71233528 9B609AF6 1CF7F6CC D553A2F1 7D364C8B
1 0 BE 12 14 E8 3D C3 BF DA D5 2024 666F 6DCA 44E4 00A9 279D 8187 3C81 6AB0 5F9F57D8 A404724F 9D8EBCF5 91175846 A2FAB99F E72EC971 CEFFC5FD 1048DD60 5B38EF55
1 0 87 EC F2 0A 53 23 6C 7C A7 7E63 F7E1 65A2 565F D4A4 85BA 1863 3E62 9453 57592F9A AAA117B0 43C6A0EF 87B8CEF3 5252EA7B 76B059A1 78A7C469 F25A333C 024A2BCC
0 2 B7 43 C4 EA 60 F9 66 7A 99 6FC5 0431 EA8A E063 946D A893 76EB CFC3 EBF2 8B3944D7 E5B9B837 6535C4C9 F14CCE16 B13EFED1 D0447B8D 27555879 E55ED4D6 5794485C
0 2 70 61 1C 82 A4 9A A2 CD C5 EFDE 25DC 3D1F C092 1F26 BA05 1BE9 C8EC 696B 8F1502DB BED1FF48 5F8FE969 301CECC0 04B0885D 32737E7A 82D125B6 B0CE7199 E637D4CA
2 0 D7 4C 3F A0 EB 8B B4 6B 48 C6A4 E766 5BFB CCE6 29B4 5269 15BE 123B 6441 62FB21C9 A52FC4EC 0526BF3C 5E8398F1 09E39535 34DEC419 2D2C6314 61574B87 6CE6FEB6
2 2 2B F0 F2 E3 E6 72 BB 81 30 5926 1B99 FF55 C25A 88CA 4DF2 A619 17A1 0425 649B9358 A57D62DE 2CE42586 8C129F7F 3E2997FD 002C8490 7069B1F1 55B05239 A08E22BA
0 1 6B 16 51 BE 53 DE 37 0F 58 24C2 D70C 7AC1 E43C BEA7 97BD 4364 DC4B 605A 3BCC466F 56CBF20F EAF5E997 BD8FC281 DCD84B00 16DA912D 67058FEF BF820FF5 961CA421
2 0 31 32 6D 93 A0 60 31 50 D5 C426 8D05 4C1C D331 DEAA ED44 B319 17EF CE90 557764E2 D007E963 B383B44D 7746D96D A3FF5265 3A2F210F 81AA73D2 39A37635 72435285
2 1 91 35 D2 17 44 B9 1A 64 AA 4A98 9E4E 6F61 F347 D9FB E642 18D4 F705 1F09 C776C79F FEFE8600 DB2E5D5B 2648A9E7 7730FE3A A844D134 772C2A3D 4D5DFE9B 8A619DB1
0 0 78 6D 2B 04 4A 79 AF 92 9D 2A32 9D4D DB5D 7EB8 6A32 808C D017 77FC 603A 3F9A6145 75B9F7CF 007FD4D4 FAF9E019 824B06D3 F5354EAD 7184959C B602EDC3 CECEEB87
1 0 4D D6 BB D3 62 59 7D EB 2A D946 26A6 BD24 89D6 5586 500D 7CF6 9541 7333 6436CD92 5F1ECC76 630A6646 1E206415 E6FAE570 81C456DB E6B5915A AB5CFB29 548DCE60
2 0 21 30 F9 09 63 10 2B 39 20 D8A8 5C3F 6315 EFBE 10ED DEC8 C89C 6D00 718A EA5DCB3C 5CED4534 86AE7E64 06D68D95 DE378199 17710C64 F7FC8892 2E3A2200 D8474EBD
0 0 B5 47 90 3C B0 58 67 CD 4A 0D9E 4093 002E 52D5 B086 15A9 82D6 910F 9DD2 FCA227D5 FEC17003 622DB1F4 5D892877 BE9CBA18 76620963 2DEDBF16 CF83BA0D B5CB446E
2 2 F4 5F 74 D6 CF A2 3D EC A4 76DE D388 CCEC AAFC 8AF4 5B29 EC7A E854 CEFA 84FAF4C6 D45B7A51 E70EB0FE 74F9FDF6 2F955E92 462A23A6 0452F315 1D6B2CF0 EB19871D
2 1 43 D4 BE F9 70 91 6D C1 4D E8AD FCC9 B215 633D 54F3 4E18 E272 FCB1 CE74 F1D74DF5 F6761032 A03A24D7 A133FA31 7E4E1B04 AE3D3835 2D7AAD76 5D69137E EDD6B6FE
1 1 A4 C8 E3 FB C0 39 DC B0 9B 450E 9D23 9F90 C1FF 1254 E450 2C72 F9BE 27E2 D4F9AB0C 1F4F9693 B4DA16B9 3A525523 C38463A1 F2C465CE 4AEB7997 3FD9A463 F12CC323
2 2 95 23 09 3D 6D 1E 17 9E 34 A6C7 F1CC A297 8EA7 6AC5 FDE8 6398 2C18 36F5 589AA624 321E04EF 1B79CA42 5BD86C69 EDDCB658 8AEBA957 BD2BEACD A2C247E4 90E4FD55
1 1 05 0A DE 61 7B 84 BF BF 74 5BB7 17FF 4361 0197 E26D F0D9 68FE 1C15 67AE 92B05FB4 5557320E B8FAA527 4B0D1121 9B9F7479 EE4A3A11 644E3AC0 282F25BA 8AE970BA
2 0 A6 B8 0A CF 7E F4 F8 09 76 3356 13CA 203C E5D6 0D9C 5F6C 7A5B DB00 905A C0B12FD7 F93EB4D0 3CF41909 25CD2C95 94F6CA5A 7A39B155 56FCAB1E 9D265FFC 5653DE43
0 0 4B F1 44 9A A1 AC 26 CB F9 E0A8 8B3B 651A 83C9 3343 B97C 0D03 5530 F4AE 727FC12A 1579C077 43E5E260 C9E19D00 AD1E3E57 8A81357F D403626D 77C12E69 E7A50313
0 1 B3 48 A4 A8 A8 C7 65 13 49 6859 EF10 33DB 6C3F B611 BAB5 7FAF 17D0 0ADF 629FBE35 35FD8704 9DBB39DA 44F44791 D37E97BD C299ED60 26438EAD AB4B5F99 421D13F5
0 2 5A 02 E3 1A FC CA D9 F5 D9 D941 972A 95F7 4D7F F413 93F1 7DE2 9B5D 73DA C26B6AD7 234506B2 110D4CE3 4F508621 70E47098 39826DAB A1D04646 DEC5C4A4 CBA68121
0 0 A4 6C 61 5B BE 03 A9 2B EF E5DE 5180 5002 3EF2 1339 40BD 3D41 B245 D620 D111E500 EFEC17B7 1C8F0D25 8C9A1609 621D2125 4CCEF8F5 AEAFE8BB 42149C78 DC88CB75
2 1 B0 73 62 59 8F E1 22 D7 8D B057 067C 82C1 F6E7 9509 C185 914C 3761 EF23 B74EDD19 21421275 EB3410BA 984B3319 E01CA341 2ADC04C5 97289666 2D69BA3F CFBC6F17
1 1 AA 74 5A 49 B0 DD 5E 3A 40 9764 5F64 7630 1B25 0DFB 2590 8FDF BA2A 63B2 E94835C3 61556CB4 6648FC7D 1A70F230 FF240186 2F64DC14 C3031D83 E0A6EEA0 7183750A
2 1 24 79 CB 49 10 1B D9 DB 21 468E A769 A001 8990 71D0 D0F6 F5A0 40A7 A122 C7D7AF94 D554A364 EC6A64B9 52445FED B08E49B6 5C4AAE38 689DA014 1332AEE0 79A90642
1 1 39 67 78 CB 99 43 9B ED 06 28BC A342 5F37 47D9 B31D BC84 04F2 E83E A7B4 893BA34E C93B7629 E49C06F7 655F0E66 E36D251F F2B7EC5A DF0B4C35 3590D28B CCDB3B40
2 2 35 E6 BB B2 FB 0A 26 5D 3E D556 3A9B 0D7D 9720 04CF 6890 B5CA 9FFF 095D EBE4E9DE 0A879EED 6EB558C2 2540463C 34ABF2D6 0ECE212B C5A3E21F 12C6CB66 2C523ABB
0 0 86 88 33 7B AF 48 5D EB 3B 8BE6 FE70 9B74 5D11 20A6 090B 9DB3 38EC 3084 ECD89FC9 92141AD0 FA3DFC24 55205158 9D5C8629 57A08CC4 66D2DE78 0523E1A6 7AE1C418
2 0 0B 5D F2 80 57 7F 62 15 5B 8759 E40A A18F D4D9 EA0B CD12 989B 8A8B 0E7A FB0C4E25 E4391C94 EAF85CFF 7D2E997B EF0EC8CE 82658C51 2454BFF2 9E87780C 77BD399A
0 0 89 1E 52 EC 7D 16 E1 A0 34 297C 4E4C C2E4 112A FC6A 5B8D F103 0677 191C A581BD14 60538437 8F5A519C 988AA9C4 FF695A48 940E43F1 A5A03D0C 247B1D85 8282E39A
0 0 10 2D 59 FA CF 74 8C 2C 52 D7C8 BB0F 36FA 2D21 8ADF 5E6C 1D30 21B3 504F 0565A15E 63B01A70 E22115B3 0EF4FEFE 20FD8137 7DC6C8AD 3D64790E 7EAF2E12 7DD97D3E
2 0 64 8F C0 94 40 7F CB A8 6E 99F3 8572 9FAB 3031 1722 9A5D 70E1 4C37 2DD5 493C0814 FD3E620E B268D5B2 87E4499A 90329102 82BB8AAB 146CAD03 677B5343 A95A0331
1 1 81 B5 45 7B DE A9 32 D4 11 4F77 4FF7 F7A6 D7DC 337F D722 2BD8 7537 AEBD 06B06528 A43D3CA8 A1EA7F5C A9740565 0F2B35AB 7E8A3EAA 881E3E56 7140498C ABB1E6A6
2 2 44 86 CE BE 8D FC A2 11 39 8DEA 55C1 4601 4716 02B9 4A2D BB0C ECE5 7446 926131BD 748C44D6 AAC46767 DC38CE06 92E6363B ACD101C1 BC21BE0C 2225ED54 9B12E697
2 1 D5 16 B8 F1 A7 41 A2 50 55 B272 5B8A D1AA 94CB 221B 0ACC 1664 DA1F 19A6 06912FAE B582EF81 10DB373E E47D9A49 9F118F6C C94C43E0 414F7D64 2C17E8FE C84A1DB3
2 1 42 E3 1D E5 73 35 4F 6F 52 9155 69EF 834D C415 48D1 16DF E1E3 B0C6 E362 425B8CF3 CD12CA98 0FC10F40 710136B9 72CA7546 0E2A56EF D8FFC0E7 6A2E0CCC F61A9DE4
1 2 7B 2B F6 DE B9 38 94 FF 9E 088F A045 2649 1F95 39EB E0E7 DD1E DF92 22D4 222FCF06 D5A4DEEF 1C5C4EDE 907A161C 6BFE01BF 836D7582 EF842427 1D0FF3E7 1EBC2C6C
1 0 90 C5 E1 38 5C 02 E2 DE 3D E8DD 15D7 555C 9546 B239 0628 1C86 EBC5 911A 5A4628ED CE7EFC0E 7108B7F2 847B20FD 4C19BB1D 83EFE568 D5857A3D A24364D5 A629F0EF
0 1 99 0B 1B 6B 63 8E BA 29 43 2779 0CEE 5F17 5AFD F3DB CA64 44A7 FFD2 A392 3C1FD4E4 32A55384 73A079F1 E19E214F 9FB0036E B9754849 C049D90E 3B1D4BD2 62FECDD0
0 0 C7 D2 A5 77 63 31 25 CB 64 9F66 3BC0 B771 C8F1 9862 6FDA 78A2 E8F0 51C8 BA9C7C25 602B8BE3 F0DEC272 B4F37671 41A2E136 A82DC7C8 1257D3CC 792EE254 DDBC9EA1
2 1 20 EF 9E 89 02 BA 41 64 14 62AF DCE4 8B41 6AF6 847C E268 5BEC 8A54 8A26 A4AA669E CC5F6604 9649FEED FDC8F11F 284B742B AF6BBC14 5B3D67CB E40DB861 0A53E47F
0 2 48 C5 4E 4D 6A EB 88 43 3C 5DD6 9174 DA27 C6BF 83D0 4225 4100 F51D DCA3 0D009212 9786ECF6 7EDC6FA9 9CF7243D 0CED644D E87A5386 FBF8C50C AB6C375C 61563732
1 1 07 E7 28 08 3F 5A 86 F4 5C 8601 F002 6766 79E0 7304 B1C8 C2E0 A108 3ACD 47B86DAD 40AABA44 47368D05 64B1388E F371A8FB 12B3C85C BAB89FFE 2D237B53 502A83E8
0 1 C6 40 E7 05 7F 55 24 41 D7 A63B F45D 961F B626 F65D 6A22 1D95 C6DD 53E3 0EFFE045 8609F873 F50EF1D7 2F6191D4 847AECF3 88FC788E DAEE2808 B07E3961 39039B5A
2 0 57 2F AD 9A 94 46 D7 7F EC 12D5 85E9 0B4D C1C2 505B B4AD 8A78 C1CC 98CC F10E8C76 AB04EF9D 7FEF34EC DFF4FCE3 9ABC5F69 19BBA1DC E1BC76AF 7C999137 3FAAD3D7
1 0 D1 1E EA 6A C3 8D 3E 5B 39 B3CB 517D 7D79 81C3 59F1 71D7 CC09 0542 D49C 74BDFF32 2FEED474 259A5E20 7EE1BEB1 34D4AE0F 420CE7D5 C5930FE7 FBB62D13 A8158BC9
0 0 5F 43 E1 70 50 F9 8D D9 E9 3CB1 CE00 549A CA68 9A69 0885 63BF 70EB 5951 C47A93D9 66A5849F 99A4A2CA C04C4582 BE9E4819 5E17CB51 C273F056 45881952 1EB3B84A
2 0 89 99 8F 22 12 DF 52 52 67 C7A4 5960 74AE 8C4D 4F1D D8C8 D4F8 6C3B BD70 C1D67739 70B41D6C 42463D70 23A37C2A 237A65DA AF99AC8C F94EB822 3D15CAE7 A2D5CB23
2 1 BE B3 82 D7 47 93 AD CC 84 52F4 96BF EAEB 7623 CBAA 47C6 7F54 3855 8121 EEC7DEB0 3C975F88 80EE4A80 AE01076F A10B77C3 BF19987A B40BBFE0 0232CF37 D4265ED6
1 1 86 DA 88 DB 36 57 35 AB AC F8E8 D46B 561D 24FF 9482 8685 C0E5 36E5 29B2 C559BD90 A49FC71D 04978776 1FF0491F CC9AD11D A21E0AEE EF2040D3 6B77B9A6 3D6FBC51
2 1 CB 01 1B 0D 4B D2 8E A4 88 08B4 A28B 798D 735E A30A 3C93 D102 1888 0106 ED286D1B 9BC2CEC5 9B9215E4 F6646651 9E0560BB DC7FAC71 A6C20AC0 E27249D6 981E9EAE
2 2 01 31 74 11 D8 C4 47 4E 5B 1FD1 F56F FD9F 2AD4 02D2 2A93 8215 8703 9592 A44309FB 2EC316CD B5657525 7EE63648 D7CEA3A6 EB92DA0D 2BE1733A 268C0AB8 7D2C2F10
0 2 91 BA B7 B0 1A DC 8C F6 98 29CB A026 9F6B 5476 88AA 5BBD BB23 D083 F3E4 CC719FE4 BD362FC7 A27F3FA6 7F0D7D15 CB57BD13 E7CB214E 0EF42F68 3920AD19 C017F231
2 0 CA 23 06 F7 D5 C5 E8 F6 1E D725 9E02 1C20 1B02 3A34 AD4F 80AE 0B35 6015 350BDDAF 37DCCD46 4ACC7524 5AFE3BCC 8E7BCA19 1FECF3A9 B6520FB3 D597A162 CDBD4DE9
0 0 AF 77 9E 66 A9 3B 12 80 E7 EEA1 6BE0 23CF 5092 FC0D 880F 5998 C9DC D7B5 CED2E9DF B23612FC EB607B09 905ED9A5 E04C3157 D357C269 9C4B5330 914F45BD 1FBD8372
2 2 4E 3E E6 23 73 76 6F 66 27 13F2 EE98 7A13 C589 E416 2D00 AEB8 9D8C 7DBA ED6C288B 9133A2E7 4DA47A4D D358BFA3 DA27B48A 7C0A8513 803BC878 30AC7097 04FF8B1F
1 0 49 42 57 94 7D 56 27 4C 26 6A3F AC9E 3C9A 97C0 B173 E82E 5DCB C78D 348F 0BCC3FB0 7D092DD2 0880D8C5 A046D180 9E84F6B5 3FF198B3 AE9F62CB F54448CB 9D820973
1 2 5E D9 76 15 AA F4 51 34 AB 01C4 FB75 F50E 246D 1908 CC87 743C 42B3 3A95 915D9370 7D6B4038 795DC4E7 2C16AB52 DD887002 8A9429A3 42E31773 F0CE7299 5C73907C
2 1 84 95 71 A1 83 4B 5F F0 9F 7D55 3C47 7609 651F CAB1 CBF6 B23D 4D3F 6067 06E66BB7 24C81BD4 D6FFC3ED 6703904F D2D5F43C 5E780B51 28A407CE CAA7D65C 10B5D6E7
1 0 4B BC 62 66 19 42 77 F3 3E 9607 22DC 145A B386 E4D1 2B75 5DC2 06FC 61B5 40DF5001 929067FD 2D38DA3E DD1AF7C7 95C89FA7 B9846853 606D7D87 5B9A632E 7BA51088
2 2 99 2A E7 10 75 A7 17 51 AD 67DD 060B EB23 FBA6 6EDF E248 AAD0 B20F D36A 33DADA84 05A416FA 6A2BCF50 B744413D 431E67BE 35F17D3C 78709BE2 BA6268A2 245E54C9
0 1 DA FD B0 64 F6 67 9B 7F A8 2F1B 2986 D3EB BC6D 06A5 58C8 E153 1EED 1879 5AC783A9 3A7A7700 D85A9037 D165732E A492834B D7712401 864797F5 1DB47FCC 5E31E852
0 1 01 A9 6C C6 FB 1F 3E 3A BF B714 644C C183 D4BB 3231 DEC2 2710 5FA6 C8EB 8AE621A1 014BA505 60E56EAD 2900EDE8 1B79F8F8 7E34B974 EEBA6CD8 897CC43C 730553A3
2 0 08 28 FD 29 F1 7D BA 71 3B B1D3 D6F1 43E6 FA49 97A8 66A5 75EC B48C 4537 3D20E097 DFF84D9F D390FB34 E6452522 C77B8A1D 6A50C550 9834C8EC 4D0960C7 3089D336
2 2 83 B1 E6 5E 27 46 3F 9B EB 3E48 2B3F 9B8C 5984 6132 5025 7EF8 AEBE 42D6 4B89B94A 0ED24DD7 3EE07BFC 7F9ABD3A 0E4AD9CF 7BACD906 45F41458 392506EC F2B33DEE
0 2 33 E9 0D 28 48 EF 0D 0B 87 4D2A 8A97 0734 016F 4CF0 8702 3CF0 DDD5 2286 C12E448B 2F88CF4C F71E6B30 67E51484 AA2DA9CD 213739E0 5A92B24F 67DFEF22 E4C7FE69
2 2 32 A2 7C A8 A8 9D 29 56 74 B2FD 5BF4 658F C2BF C912 3D73 F0AF CD9E 1876 6D11DB72 29FC6C13 3855A6D0 8BC5981D 6854F8E9 649EB639 93BB0FBF 08481822 423C6D9A
2 0 63 86 09 45 57 E2 4B CC 34 1CEF B8AB 4B36 4E9B 9C48 2C30 25BD C715 EAA2 A0A32DD7 217AC432 EF5432D4 EC84C341 0459BC25 5A8C4C39 28AE9054 A2CA7DD6 C29C3556
1 1 BD A3 A3 6F 94 8C 1F 05 56 D0F3 054C 9619 F1FA 803D 378D CB8A E4BF 3FCC 15B8CC4C 4FFEC893 45BC53F8 D7F66C81 B1E6BCBC 0D359880 FA2B5CD5 F083F836 2A2797DD
0 2 44 09 08 54 29 04 D2 7E 33 6A1C E4EC 35D3 E28F 1883 A9DD C600 A156 14FF C935F2E7 501DBB4C 37877DA4 8F884071 8FAF4655 640C12D9 FF1B93A8 8EB5AF98 EA73C688
2 2 5E 2F B8 C7 20 E8 17 32 2C 2407 80C2 9A9B 01BD F0F5 FD95 048D 635B FC6F 539C4818 DA95FCD1 3741662A CEDD06E4 713029CA FBE43727 BCA69F70 078D4DF4 DD272173
2 1 14 3A 52 36 0B 05 A9 B5 9B CC25 CB90 529E 523B E515 ACD5 8FAF E896 256A A8FA4712 4D411957 EF3C57FF 7159E142 9F0B767A FEB7636F B7EA8227 74CCF794 F10D37FF
2 0 2D 11 4D 0F 04 E4 58 E6 A9 455E C598 EDF9 2E1E 1DF6 406A FC82 60B8 6CE3 E7B477E2 1F7546F8 B81F708E 83758D12 19C6BABF 3DCEBD27 74619C4F ED898F34 0F957BB4
0 1 51 FF 9B 09 31 1A 62 0C 22 A291 D0AF 2260 3F9C A231 018C F963 BB6C 2DBA 1649D326 4C112C08 FC0FA058 7C66F8AE 5FB8CAE1 040865DE 411FF702 6ED9AD6D 152A5BB0
2 1 BF 11 C6 AE 55 E8 F2 C2 B2 A978 543F 2C5A 6834 35BC A82F A4E3 66DF 320A 17666A0B 254C8E14 6F290D8D A42D4730 07E2DDCE AD5002DA CF198B7A 9608831A 5137407E
1 2 F1 25 D4 D9 1E C4 D7 70 6B 5FF9 675C D2C9 0EDA 7EE5 511F EAD8 1C09 7DFD 327D90B3 59B07098 814F3CA3 1B384FF4 ED011185 297EDAE2 E9A2DE53 F109D013 617EC85B
2 1 C5 02 16 A3 1A 00 A0 27 8A 9F56 AE5A 8C59 2E80 958B 80F8 152B 3A16 A001 F7C67AA4 F8731291 90E61C22 200B834F 273021B4 A0E324C2 A1F9A691 59B7B62C BAEEBBFF
1 1 26 24 07 EB 0D 1B 47 9D B1 2169 D3B3 F129 B76B D3F7 8B3D C145 7A7B 24F1 5ADA2748 2A75F71F BEF2E6D6 D982824A E5AF18BD FAB5D303 5799CE8A 4B9509D7 212F1A7D
1 1 0F 90 0E F3 FC 8C B8 6A E3 3E29 D176 CBE8 D49C 4288 709A 8DEC 3728 4005 4A30F0AD 6E734A56 BD71734D E5CA7DFF BF604464 8738873F 8DC5ECFA ACCFE195 857346ED
2 1 C4 16 B4 25 9E 12 E2 1A D3 C5F3 CEB8 5A33 B675 D903 F7BA 732A D367 ECA6 33B9F67B C6EF52FA B63EF625 AB5D8D7C B32531E8 96C691D6 7B1FBF94 EE8C3D45 463D853F
1 0 58 42 E5 7E 5C 2C 1E CC 58 1FD5 8933 C628 7B6B 43DA 5ADB E7D8 D699 9C69 4309FFE0 E59ACEF3 BDC80E53 33008E45 EC719732 790C1DC5 62621192 F4F82071 738D2A57
2 0 3E 0D A4 DE A6 0E 34 35 83 F742 357B 743B EE29 CF0E 127C 1DB2 C38E B536 7B01B193 D8C64BD5 F60AB4B7 E5F2C49C 91859B20 BE84EEAA 24D0F5B1 4AB39FE6 EAB73DEA
1 1 35 05 42 37 7B AF D2 7A 0B F6CF 3213 7DFA 0CD2 4364 A0A5 6791 B2E5 5993 2496DFD2 A02222B1 D519ACE3 1F345795 1C5CE84F A8A7796C 09B7E11A AB56F058 18D35291
2 2 8B E8 73 C9 36 9F F3 90 01 18C1 8A62 70C0 8BA6 0318 9ECC 41F4 FB16 0CB2 5F2B914F 2031CCA4 4025D359 38A9A3B1 3899E5F3 6C43BC0E 6EDBD4EC 9EB5BEE8 303A5DA3
2 2 92 20 33 09 C5 9D A5 BC 9A 474D C9AF EADF DA9A 6A6D B50B 8765 2EF0 CA77 61718DFE 318B52CF 83EF4FA0 FBAB6086 1D776ECF C7898B89 2670A55F 9E96C985 BE2788E9
0 0 BB 26 7F BD 5D 9C 3C 5B 0F FE10 8AAB 69C1 D569 9984 0E4E 0037 7E38 1862 B9CFB936 8011B3B2 75DCCC9B 8ED3925B 295ABCCE 689EABC5 FE809DBF 31A0A3C4 00D6E7EC
0 1 12 33 58 2F 94 AF 2D 9A AB D46A DAC6 ADC9 A5A0 4530 5D7F D5F9 22D7 97D6 8A42284D F489F0F8 DCE51BB5 91FD75EB EA7855CD 3C71A061 4AD34903 EA3D9BE1 1733F0AD
